SETTD,PROFILEAREA,DAILYT,VAL01,VAL02,VAL03,VAL04,VAL05,VAL06,VAL07,VAL08,VAL09,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48,DCTC
11/04/2015,CITIPOWER,4518692.164,96555.073,85158.269,77047.209,71198.73,67441.249,64587.267,62931.8,61737.697,60991.078,60717.171,61585.129,63022.803,66456.986,71155.828,75110.263,82020.855,88988.757,94517.567,99660.139,102119.827,103808.237,103768.431,103266.747,102665.192,102142.333,100992.274,100362.253,99713.853,99527.924,98939.569,98977.008,98950.999,99608.465,101091.705,105358.758,112819.317,123583.164,127742.806,125034.924,121067.361,117144.617,113636.447,109687.252,105231.539,105354.932,107807.248,110666.84,106738.272,MRIM
12/04/2015,CITIPOWER,4541290.667,94594.557,84651.777,76353.843,70686.765,66910.2,64001.048,61974.255,60680.248,59910.048,59392.734,59590.033,60289.77,62596.288,65540.884,67885.729,73902.048,81683.877,87692.221,91627.402,95219.941,101329.85,102138.108,102967.805,103102.808,101699.207,100691.502,100501.065,97532.38,96563.039,95775.867,95220.064,95738.996,97273.899,101553.103,109027.872,119807.927,132672.997,138956.592,137872.213,134783.879,130615.253,127823.089,122150.981,115113.737,111073.13,109519.944,109858.635,104743.057,MRIM
13/04/2015,CITIPOWER,5437847.801,92934.794,82592.886,74768.565,69549.896,66270.421,64098.856,62864.527,62275.28,62449.596,63067.303,66282.353,71724.173,84746.481,102277.974,115943.096,128783.149,135048.778,135662.998,137978.259,137132.491,134272.12,132290.351,130743.244,129144.029,128773.142,127865.218,127750.242,126630.79,125788.161,124455.272,123501.348,123907.367,124330.497,126062.638,129615.342,135648.052,146673.159,153253.052,150820.284,146863.03,141223.643,136202.259,129798.432,121314.986,115487.545,112570.442,111436.411,104974.869,MRIM
14/04/2015,CITIPOWER,5354072.511,91601.505,81135.53,73147.956,67805.478,64663.223,62578.059,61530.028,60856.565,60919.598,61432.533,64532.711,69849.385,82084.204,99007.52,113780.243,125829.1,131564.997,131856.039,132715.207,133307.659,134511.588,134625.736,134413.6,134165.805,134793.083,132943.48,132033.701,130979.805,129137.804,126501.842,125044.037,124854.108,125857.445,126969.277,128584.161,133813.213,141185.341,144472.73,142073.309,137855.462,132744.25,127976.568,122284.163,115395.573,110825.802,108893.631,108458.015,102481.442,MRIM
15/04/2015,CITIPOWER,5265718.138,89195.772,78945.762,71186.601,66063.015,62922.205,61014.395,60136.901,59754.217,59199.081,59638.463,62247.498,67224.913,77923.18,93168.741,105238.804,117776.394,122198.274,120783.61,124799.233,126155.61,126927.082,128159.91,129003.994,129843.369,131541.888,132915.169,133704.694,133867.898,134952.663,135262.275,134689.901,134347.221,134197.729,133845.612,132677.102,134304.962,138963.425,141619.882,138306.946,133919.494,128962.207,123991.078,118495.563,111921.967,108130.456,107044.4,107235.05,101313.532,MRIM
16/04/2015,CITIPOWER,5214946.04,87894.41,77216.022,69722.433,65277.091,62478.198,60564.58,59810.934,59114.896,58934.778,59033.459,61507.319,65895.444,76275.542,91189.806,103830.461,113684.067,119856.93,122966.366,125723.029,127698.256,127663.355,129396.025,129585.74,128337.953,128042.239,129109.645,127514.232,125503.941,125996.464,124882.251,123450.2,122644.341,123253.855,125317.855,128318.465,134434.64,142424.508,145020.316,141943.03,138280.278,133753.825,129528.311,123689.733,116854.357,113553.971,111675.893,111277.149,104819.447,MRIM
17/04/2015,CITIPOWER,5384302.784,90879.987,79939.339,72419.113,67242.49,64242.642,62209.763,61213.791,60396.79,60401.213,60814.144,63701.424,68858.608,80218.085,96406.457,109208.65,120622.313,126559.476,127492.718,129746.538,129899.386,129989.298,129068.096,128530.444,127183.043,129723.106,130063.739,131420.872,131529.87,132280.549,131925.508,131998.88,132304.097,133121.205,136942.226,140408.362,144030.935,147197.346,146626.108,141983.122,136927.955,131813.552,127838.667,122988.622,117113.334,115278.1,115025.167,116873.39,111644.264,MRIM
18/04/2015,CITIPOWER,4751026.029,98022.604,86678.082,78024.807,71982.556,68097.264,65478.274,63881.852,62385.449,61694.391,61379.611,61951.887,63325.826,66866.236,71672.393,76373.656,84678.163,94460.99,101979.674,108705.401,112825.572,115348.906,114832.648,116185.189,114650.895,111469.923,108666.181,108142.949,104664.19,102381.357,101064.028,100090.324,100882.953,102014.146,105875.793,111377.167,119806.509,130054.981,132657.188,129749.974,126320.428,123630.317,121168.717,117416.065,113042.787,112583.881,115145.32,117801.005,113537.52,MRIM
19/04/2015,CITIPOWER,5291571.929,100935.561,89957.211,81441.896,75123.503,71092.702,67856.401,66221.439,64737.528,63933.657,63604.132,64011.012,64965.248,67524.744,71929.737,74949.241,82942.523,92239.49,101244.682,110415.722,113938.172,119679.54,118949.527,122160.699,118649.308,122272.651,120076.261,117642.882,114974.942,113068.34,118546.453,117867.239,117577.027,123200.724,132403.054,139432.191,149029.444,162565.629,167307.439,164738.463,160425.819,155852.338,151923.128,145645.305,136380.425,129523.779,124452.533,122674.99,115487.198,MRIM
20/04/2015,CITIPOWER,6170134.744,103138.854,91596.62,82824.555,76510.834,72831.834,70180.94,68804.486,67909.041,67921.021,68709.007,72394.806,78897.47,93106.373,113936.463,131222.446,144903.862,147127.461,145425.889,146015.729,144931.958,145062.382,144792.694,144905.268,144505.979,143435.172,142173.31,142978.863,143078.844,141900.261,140806.715,139888.607,140337.161,141691.677,142976.775,147376.834,158617.481,173733.212,181210.92,180213.213,177010.682,171464.499,166323.066,158673.827,148167.418,139359.615,132896.802,128463.207,119700.611,MRIM
21/04/2015,CITIPOWER,6065745.043,106053.369,94364.159,85457.968,79304.719,75394.903,72862.96,71688.234,70848.901,70954.027,71770.382,75647.341,82524.95,97856.731,119746.884,136847.935,148462.638,151297.623,148277.589,147403.74,145396.397,143668.045,141130.91,141235.069,140418.327,140293.327,139581.491,139545.877,137185.787,135414.943,133648.302,131842.94,131508.676,132332.644,135585.528,140618.077,151206.002,164731.857,171339.326,170477.163,167891.589,163291.052,158622.093,152629.519,142991.053,134606.126,128761.481,125494.925,117531.464,MRIM
22/04/2015,CITIPOWER,5909740.444,103436.485,91611.926,82755.152,76755.925,73163.011,70818.523,69512.532,68623.432,68720.35,69511.77,72730.134,79084.085,93098.884,113279.775,128345.627,139151.266,142316.952,139388.469,138812.848,137769.679,137833.978,140821.147,141928.504,141774.666,141901.383,141834.343,140264.095,136580.873,136411.357,136581.251,135635.895,135910.095,139327.66,143316.828,147564.228,154493.277,162076.045,165244.096,162112.775,158081.582,152582.378,146912.983,141012.389,132496.549,125916.786,121385.985,119110.599,111741.872,MRIM
23/04/2015,CITIPOWER,5544215.585,98186.527,86584.984,78273.997,72637.383,69055.775,66640.792,65350.929,64565.978,64642.63,65316.964,68256.16,74218.254,86936.727,104909.992,118491.888,128428.242,131775.057,129786.196,131093.331,131348.967,131973.128,132122.002,131432.912,130171.508,130959.347,131765.314,131703.752,130497.66,130817.702,129709.325,128761.791,128772.021,131018.755,133531.177,137701.794,144990.778,151219.654,152829.473,150269.367,146256.41,141760.204,136897.263,130838.869,123470.319,118530.176,116211.926,115211.895,108290.29,MRIM
24/04/2015,CITIPOWER,5341939.364,94911.443,83629.323,75626.517,70036.53,66574.734,64309.482,63073.996,62271.681,62232.376,62619.322,65297.243,70474.568,81660.655,98226.264,111327.447,122431.868,127329.288,128470.151,130640.924,131610.692,131633.697,131588.177,130596.993,130766.117,131583.884,130275.578,130374.989,129544.708,128358.213,128165.175,126227.78,125086.465,125942.706,126552.519,129976.697,136822.266,141300.506,140895.637,136457.054,131712.677,127209.955,123348.49,119438.495,115812.026,114988.227,115739.353,117033.492,111752.984,MRIM
25/04/2015,CITIPOWER,5185130.784,98618.654,87306.192,78575.319,72872.382,69044.6,66471.408,64716.463,63853.016,63938.919,64219.914,64909.31,65394.076,68259.074,72383.233,76203.941,84332.499,92894.477,100049.53,108674.849,115353.027,120489.335,124047.565,127209.183,127641.053,128022.456,126763.776,124863.677,121388.124,122273.318,121431.899,120286.267,120500.072,122071.46,127143.458,133560.402,142331.237,149032.202,149174.722,145846.092,141651.956,136572.076,132884.001,128668.186,123518.022,122087.049,122988.99,124869.9,119743.423,MRIM
26/04/2015,CITIPOWER,5492762.774,107144.798,95265.441,85993.57,79527.586,74910.824,71643.606,69476.563,67915.861,67151.873,66728.423,66998.109,67949.673,70508.776,74337.67,77014.328,85322.869,94810.807,103972.218,113296.203,120938.787,124942.737,128700.788,128973.015,131072.578,129054.624,125676.104,128844.827,124659.184,123900.246,121024.437,122754.301,125914.021,127431.304,136229.868,144999.707,156389.025,165935.729,168127.422,165358.117,160926.549,156532.277,152719.177,146778.539,137704.582,130548.519,125678.384,123919.817,117058.911,MRIM
27/04/2015,CITIPOWER,6256059.234,104377.788,93207.827,84252.01,77791.725,73636.822,70690.888,69181.013,68224.832,68187.221,68725.682,71901.07,77526.431,91269.487,111047.553,127796.629,141644.043,147125.836,147619.967,149386.225,148008.784,150079.303,150688.636,150364.507,148196.548,147973.077,147099.08,146984.248,147697.667,147458.47,146509.885,144605.55,144808.278,145476.054,151064.603,157338.227,168650.51,178945.654,182525.154,179817.07,175652.729,169796.572,164570.088,156955.543,146397.007,137867.796,131068.18,127009.028,118857.937,MRIM
28/04/2015,CITIPOWER,6263082.797,105075.429,93601.02,84498.414,77912.581,74191.777,71561.704,70085.151,69359.788,69369.044,70108.031,73685.019,80224.224,94740.43,115481.187,131814.119,145356.439,150007.4,150656.534,153288.51,153265.293,150830.268,146289.446,146210.823,148401.869,148524.122,152079.291,151762.358,148319.96,144754.033,140499.681,137806,137975.504,138857.574,142575.531,149466.757,162250.34,174022.527,179137.692,177976.735,174949.478,170416.665,166167.757,160583.747,150765.743,141967.697,134732.666,130217.702,121258.737,MRIM
29/04/2015,CITIPOWER,6107447.219,107108.371,95109.821,85871.504,79335.9,75656.683,72841.647,71503.247,70498.795,70654.352,71640.009,75501.368,82411.85,97684.92,119355.301,136866.545,149282.124,152264.351,149819.29,149104.828,147210.717,145401.235,142715.631,141001.622,139559.491,138293.641,136861.296,136883.339,135651.842,134302.221,132886.413,131475.564,131394.43,133066.056,137109.086,143975.731,157119.442,168797.381,173323.023,172155.477,169674.007,165612.798,160618.619,154518.532,145716.313,138043.229,132347.882,129036.739,120184.556,MRIM
30/04/2015,CITIPOWER,6046788.41,106257.959,94662.906,85609.054,79715.496,76028.427,73595.257,72329.309,71595.723,71599.76,72551.348,76646.907,83573.971,98302.194,120493.78,138520.646,151752.091,154433.017,152188.336,151864.91,149086.279,147679.186,145003.787,142619.751,139957.584,138376.64,136314.69,136032.069,134261.972,132631.31,131239.336,129754.205,129741.391,130834.753,134268.416,139623.374,151354.757,162011.374,165400.218,164151.149,161808.128,158089.898,154518.336,148714.081,140785.091,134957.304,130274.371,126910.77,118667.099,MRIM
01/04/2015,POWERCOR,10668999.85,259801.481,216278.758,188785.512,173101.25,161486.681,153719.254,150913.265,150572.812,156052.457,166804.031,187612.518,209690.203,238230.45,259033.212,224519.893,217932.231,211179.807,203167.162,192465.55,187296.593,180075.018,182011.936,178926.668,179333.037,185425.697,197079.286,205073.198,213507.836,220802.606,227617.719,243063.31,256762.531,267092.217,277250.453,283447.026,284684.913,284159.594,283904.241,277568.687,266028.239,256460.835,242645.542,223697.601,205010.737,223213.183,262545.491,324528.534,328440.596,MRIM
02/04/2015,POWERCOR,9975333.113,264588.678,221106.968,193060.587,178235.449,167233.474,158837.382,155272.867,154903.93,160640.32,170664.325,188998.393,210893.531,239913.348,263746.182,228551.017,221702.031,209955.844,195451.557,182555.924,173767.015,165713.862,160549.824,158129.526,153168.919,146991.862,140586.863,138792.67,138888.273,143369.538,152438.424,167170.825,183324.755,203044.29,225394.996,242550.883,255203.036,266564.552,277309.65,275573.006,269989.981,263084.304,253610.581,236028.821,216955.091,233807.535,275281.749,340591.785,351138.69,MRIM
03/04/2015,POWERCOR,9717531.065,290073.403,241657.704,209634.218,190211.682,176293.722,165608.395,159818.89,157003.421,157413.749,161825.14,171106.623,182169.835,200884.719,225873.054,210719.156,214681.549,209763.829,199583.246,189664.695,177505.75,167637.783,161562.46,156433.188,147218.078,138397.234,130592.729,130033.698,129404.134,131198.733,139019.871,152053.58,171527.25,196237.487,222051.32,241310.128,253050.106,260264.745,267268.022,263401.153,255116.965,248459.409,240463.611,225305.055,208930.144,228145.663,270301.907,338660.966,351992.866,MRIM
04/04/2015,POWERCOR,9812044.519,296646.593,250715.641,216853.375,194898.604,178090.556,165674.58,159081.383,155266.614,155591.78,159691.979,169575.696,181232.4,199740.868,224450.076,213355.293,216864.226,212575.456,200016.359,186737.451,173293.861,161790.418,153448.257,147801.466,144482.257,143512.143,144802.204,145409.007,142354.943,146378.442,155262.853,170274.259,188233.563,210791.583,232440.687,246541.61,251409.777,256101.373,263597.502,257717.068,250667.476,244335.346,236246.613,224619.461,209893.893,231681.9,272722.068,330021.248,339154.311,MRIM
05/04/2015,POWERCOR,10293889.28,282608.856,238149.324,207232.897,187077.781,171962.91,160120.005,153221.589,149229.301,147541.296,148055.434,152717.771,159224.094,173391.156,195137.356,195304.699,208258.597,212313.729,206797.554,198901.978,191166.165,185829.774,180116.696,178689.114,179212.505,180082.135,176391.745,176733.47,169320.252,169669.951,178895.788,191121.98,203432.623,217924.329,238487.635,261495.974,279909.468,292121.413,295365.048,285513.741,273850.561,266822.89,258880.13,246192.205,231433.332,249208.633,287687.918,344971.272,356116.203,MRIM
06/04/2015,POWERCOR,11074532.99,298467.927,251809.487,217753.911,195714.706,178069.296,165284.006,158083.636,153021.548,150633.735,150290.788,154144.359,161231.758,175783.497,194565.441,191253.867,203774.437,211133.728,209546.321,202098.621,194926.395,189654.984,187010.423,186778.267,189679.606,195577.038,196795.534,200472.894,205067.442,210435.226,216409.661,226205.923,237623.929,253502.799,274496.405,299812.024,321827.556,333736.368,333444.805,319767.965,306561.344,295988.368,283553.998,265614.539,243812.346,256357.835,294111.178,359472.523,373174.547,MRIM
07/04/2015,POWERCOR,12641903.38,317327.828,267342.112,230672.508,204153.195,184854.438,169766.051,160799.563,155498.589,153629.991,154914.047,162370.487,175001.924,199477.799,230453.143,224600.938,242285.621,251818.894,252888.944,251626.053,247141.923,243478.557,239457.011,236380.504,240195.265,247761.172,248535.477,253692.389,255799.554,258213.764,261669.379,268114.674,278399.966,294577.262,314851.512,338915.216,362031.415,378040.452,379413.693,364272.753,348157.13,334893.591,320394.036,299070.59,273559.077,281944.653,315220.131,378248.523,389991.581,MRIM
08/04/2015,POWERCOR,11498544.73,332067.15,278483.113,238556.642,212479.547,193042.153,178424.808,169392.235,163839.148,162293.57,163670.631,172550.729,185978.515,213829.245,246540.994,235433.209,247102.416,248027.55,242236.929,234407.107,224588.309,212186.371,203460.684,195021.327,190981.388,190418.537,189187.575,194131.822,194480.777,187075.646,184392.176,189476.382,202147.159,220224.554,245478.806,273802.974,302676.822,328222.012,340153.729,329720.928,317986.813,308443.644,296875.935,279074.327,257857.121,270473.138,304856.032,368069.124,378724.931,MRIM
09/04/2015,POWERCOR,10890566,318208.914,266646.055,228344.288,203847.313,186232.451,173077.764,164819.115,159721.033,158968.202,160743.263,169380.684,183792.567,210578.715,241494.84,229494.954,237899.833,235278.34,225229.097,213565.742,203039.01,192336.024,183161.21,178255.274,174928.643,170912.305,164749.652,163147.565,160517.645,161828.696,164790.72,173665.047,187329.614,205388.267,228475.756,255428.695,282262.289,307679.852,323841.748,316935.418,305719.817,298605.636,288694.982,271542.058,253057.509,268214.918,302748.191,363576.43,372409.854,MRIM
10/04/2015,POWERCOR,10580205.93,312834.139,261081.161,224244.811,201321.106,184241.645,170782.714,163066.739,158519.352,157356.294,158298.747,167183.945,180753.066,206431.903,235503.218,224146.099,232724.408,231733.721,222629.876,211524.078,197477.079,185133.978,174440.063,165782.386,161640.297,160279.485,156700.63,155536.661,153671.187,154288.737,158802.904,168775.624,182578.065,201128.685,222428.838,246065.295,268472.211,289308.725,303027.42,296615.178,287574.77,281001.319,274166.508,262097.963,249324.168,268477.257,306837.496,368377.929,375818.045,MRIM
11/04/2015,POWERCOR,10166487.14,314126.571,261801.241,225230.94,201987.387,183810.526,170387.82,162263.571,156806.414,154586.283,153795.635,157159.208,164766.103,180049.355,199243.363,194208.104,204810.462,207276.175,201282.668,192750.558,180425.069,168557.319,157691.186,149852.039,147043.16,144938.678,144152.531,147070.009,148653.145,151228.365,163623.825,177010.953,192443.639,205580.552,227836.625,252774.022,278595.865,299018.693,301342.411,289791.21,276599.176,268575.451,261054.691,247768.351,234971.485,255717.004,295553.937,351895.434,360379.926,MRIM
12/04/2015,POWERCOR,10358945.19,301921.708,253327.2,217630.633,194476.206,176456.493,163132.008,155505.328,150079.603,147466.868,146687.031,149157.984,154573.733,165297.767,178635.334,173238.354,185707.433,195315.661,198089.137,195059.313,188679.668,181536.693,173427.519,168459.86,163331.432,160619.04,158144.934,157146.486,153294.279,154748.958,162280.903,173854.103,190412.916,211460.995,239486.431,271628.433,301683.895,326050.544,330387.247,317438.24,303979.425,294187.728,284563.96,267655.744,248562.35,261478.468,296960.202,352598.323,363128.62,MRIM
13/04/2015,POWERCOR,10814653.53,307952.548,259477.07,223947.782,200373.756,182668.26,169964.633,162541.534,158164.015,158179.261,160884.091,171449.312,187889.323,220473.394,261953.064,255949.428,265539.791,254932.393,234376.874,223106.021,205193.554,184746.824,166805.16,154600.665,149819.549,149509.5,147244.91,148929.394,150043.018,153150.646,163153.386,178491.863,193932.782,215302.209,242758.704,269230.062,297625.138,323025.931,327493.997,314296.073,301683.422,289978.089,278677.044,260786.022,241205.966,253770.123,287817.295,348698.324,356861.334,MRIM
14/04/2015,POWERCOR,10756126.12,296400.789,246999.801,211243.206,189571.813,172655.574,160844.073,153660.892,149667.116,148493.205,150376.218,159147.477,173264.186,200176.662,235729.031,233673.565,248538.923,243529.394,227924.299,221761.562,213271.371,206743.955,200122.303,198497.788,190786.122,186049.22,181644.467,178740.417,172592.863,170951.379,175738.553,184711.065,200614.914,221482.273,245642.31,269859.358,293036.998,313490.914,314742.084,301253.86,286202.915,275706.041,262508.045,245739.357,228119.272,244066.537,280318.686,341855.841,347979.422,MRIM
15/04/2015,POWERCOR,10201420.77,286149.162,236436.375,202280.008,181105.267,166048.935,155414.304,149187.95,145141.303,143389.686,145688.511,155005.091,168626.101,193556.104,226243.887,220255.233,229881.789,218345.037,201345.195,191270.012,176745.808,167238.635,160537.601,152528.533,149150.066,151132.235,151124.11,155204.034,158415.699,166532.127,175880.972,188100.807,207346.536,229536.715,250854.703,270106.589,287983.816,306004.517,309158.03,294861.988,280753.085,269974.993,258470.542,242511.426,225346.518,241093.264,277608.688,337942.685,343906.099,MRIM
16/04/2015,POWERCOR,10492555.23,281093.857,231738.618,197719.104,178663.189,163759.406,153402.739,147861.444,144265.855,142859.85,144574.977,152631.374,165849.965,192081.55,225081.214,219143.85,227699.901,219820.881,203890.081,196666.075,190783.178,179636.039,175068.393,166927.884,163791.985,163525.597,160287.638,162672.14,163183.059,169832.847,178032.311,188504.459,205760.693,226761.855,248412.687,273733.782,300073.094,320194.445,321715.574,310352.79,297636.208,289223.755,278672.142,261533.825,243032.002,257778.487,292539.127,353431.162,360654.146,MRIM
17/04/2015,POWERCOR,11776841.84,298297.953,246876.701,211468.914,189612.369,173557.151,161775.81,155225.138,151076.678,149929.903,151950.622,160853.442,174963.49,201835.522,237804.683,236254.873,253302.232,251710.257,237076.026,230763.644,219037.8,209456.421,200346.956,196392.743,205205.757,218525.014,222096.158,228303.52,231503.976,234735.788,236899.455,240983.309,254446.44,273975.905,293617.195,312307.436,329989.093,339979.556,336642.95,324895.503,311645.368,302530.08,293195.692,278190.753,261491.739,277623.83,313567.284,374033.232,380887.478,MRIM
18/04/2015,POWERCOR,10719517.07,318075.227,264226.467,225320.279,200262.618,181445.477,167540.382,159429.257,153584.997,150838.316,150384.893,153043.987,158782.506,173306.924,191274.647,190660.766,210665.549,224218.725,229111.348,232184.78,222906.694,211302.487,200443.994,184823.97,176397.664,173386.796,164357.844,162882.275,158038.874,157167.861,164362.008,174664.71,192347.959,212047.631,235938.735,266485.772,296893.794,315414.531,314078.293,301485.35,289846.422,282768.043,276570.52,263918.742,251572.126,271583.638,312510.792,370210.344,380752.053,MRIM
19/04/2015,POWERCOR,11910926.33,323127.972,270541.056,232421.967,207101.909,187939.713,174379.876,166338.216,161560.117,159154.399,158963,162131.057,167530.988,179608.214,196015.539,191590.854,210569.476,226951.8,227687.829,226387.929,216064.424,206059.269,194150.301,189982.954,192667.897,200128.805,191743.699,192442.668,198374.689,199282.364,206371.953,220577.094,236240.542,255212.735,284101.291,319627.603,357329.135,386529.148,391461.328,378229.446,363562.084,352066.909,339621.575,319129.916,293065.25,297323.608,328057.911,379501.35,392018.472,MRIM
20/04/2015,POWERCOR,12283233.15,340979.081,291415.953,252722.15,226102.919,205184.107,189791.203,180063.708,173990.691,172812.745,175425.459,186024.643,203799.27,237392.443,282339.393,279730.408,293716.378,280303.254,254539.859,237437.03,219202.627,204099.988,191282.313,181418.851,176413.232,176171.445,173742.362,178433.532,180332.95,184123.632,187305.777,193737.573,214506.372,239834.123,272323.864,310147.751,351094.767,383393.044,386895.101,372441.27,360801.988,348885.922,336356.13,313894.357,286788.642,293266.773,324444.289,384996.647,393127.131,MRIM
