SETTD,PROFILEAREA,DAILYT,VAL01,VAL02,VAL03,VAL04,VAL05,VAL06,VAL07,VAL08,VAL09,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48,DCTC
24/04/2014,CITIPOWER,5354879.664,92600.599,81403.205,73789.3,68229.615,64847.312,62657.934,61472.252,60548.455,60567.167,61055.217,63436.8,68155.261,79003.826,93940.871,106426.281,120063.302,128925.477,131490.456,132236.797,131721.95,131672.44,130861.133,131290.06,130965.327,131129.442,129459.701,128655.48,127344.093,126138.644,125054.735,123502.675,122791.271,123317.637,126188.849,130340.713,138847.978,146520.156,147791.06,144211.124,139909.296,135260.611,130829.886,125871.453,119936.045,117467.562,117213.53,117960.993,111775.693,MRIM
25/04/2014,CITIPOWER,4633000.014,98358.642,87248.881,78893.78,73216.809,69120.644,66506.162,65086.215,64234.715,64127.392,64783.935,66076.193,67408.154,71694.267,76715.699,80578.558,87670.041,94365.961,99155.5,103269.931,105258.946,106433.766,106909.377,106315.668,105495.753,103909.359,102340.171,100839.553,98189.257,96763.581,95452.177,95051.125,95292.222,96229.835,99563.518,105748.618,118102.647,127496.061,129967.3,127584.689,124203.486,120970.266,117752.464,114140.241,110020.232,109763.574,111159.658,114226.821,109308.17,MRIM
26/04/2014,CITIPOWER,4766461.615,96727.041,85603.222,77522.974,71381.625,67142.386,64327.18,62326.271,60952.809,60252.751,59766.492,60303.042,61279.508,63906.501,67801.752,70437.687,77161.633,84105.778,88648.999,95488.83,99949.623,103741.13,107895.185,112153.538,112945.154,114188.072,113600.295,113007.9,110112.01,109575.496,109643.944,108784.414,108295.586,108037.271,110722.774,116834.293,128036.281,138208.677,139430.831,136053.915,132512.937,128376.901,124947.147,120802.046,116631.292,115489.144,116867.695,119688.375,114793.208,MRIM
27/04/2014,CITIPOWER,4800318.199,101924.001,90636.953,82186.476,75810.563,71073.324,68192.135,66309.548,64796.876,64042.528,63599.973,63755.893,64410.8,66960.977,70363.887,71795.023,77458.047,83994.243,89513.442,94200.538,96676.251,99385.472,100616.309,101368.732,101155.333,100916.345,100097.359,99741.549,99008.401,97975.96,97696.964,97670.78,99413.708,101901.28,107998.008,117684.669,133309.407,148977.615,152903.012,150987.982,147553.494,144002.386,140385.628,134101.292,126219.66,121260.9,119157.822,119186.33,111940.324,MRIM
28/04/2014,CITIPOWER,5668943.609,98840.442,87695.733,78843.738,72842.91,69262.107,66561.278,65205.99,64615.081,64538.814,65111.386,68402.817,74057.325,88337.471,108499.373,125333.671,137776.178,140654.563,139665.876,139817.69,141880.316,142877.197,140092.572,138069.089,136246.521,135294.601,134721.952,134180.887,131928.869,132092.779,131444.764,130489.618,129984.089,131314.822,134569.766,140730.994,150140.565,156105.569,157467.175,153764.362,149157.262,143207.314,136879.516,130319.761,122191.18,116180.94,113510.311,112416.145,105622.23,MRIM
29/04/2014,CITIPOWER,5603860.873,92178.115,81299.397,73216.221,67506.734,64157.52,61960.749,60836.029,59906.271,59633.416,60035.269,62340.264,66988.443,78153.45,93944.752,107626.1,119093.789,124577.336,126411.787,130030.924,132704.024,134656.169,136355.033,137081.076,137392.653,138223.002,137731.075,138882.657,138095.637,137466.518,136683.696,136443.369,136942.24,139311.015,144424.434,150259.702,154590.052,158988.171,159848.618,156853.73,152401.936,147156.226,141589.415,135524.659,127244.708,122769.847,118404.287,116495.425,109444.933,MRIM
30/04/2014,CITIPOWER,5767658.929,94918.541,83953.906,75940.366,70166.058,66704.529,64889.179,64244.599,63224.746,63220.499,63542.873,66785.41,72290.971,85396.322,103681.277,119004.71,132151.372,137339.562,138905.356,140998.472,139585.228,138613.305,138673.889,138944.977,136479.573,138398.385,138604.453,138118.103,135005.51,133194.544,131064.115,129495.262,129215.905,130099.992,133370.577,139500.346,151431.054,161970.87,165329.219,163508.793,160099.442,156089.122,151993.266,145638.819,137185.333,131129.141,126953.175,124350.859,116256.924,MRIM
01/04/2014,POWERCOR,12103147.46,244367.996,202750.272,178540.44,166548.967,157518.173,151620.748,148985.867,148875.253,153588.358,163390.68,184360.305,210527.758,248285.543,272862.268,225300.38,211051.217,206109.951,201221.234,194796.947,190584.433,193161.826,200014.527,212451.222,219650.776,223484.496,231188.934,245160.145,257971.709,272883.881,297665.123,330623.75,355082.417,375249.785,388296.625,389787.041,381519.76,368737.61,365276.533,353597.03,332908.714,311812.912,287492.88,257313.941,230140.255,241795.197,274649.819,324462.795,319480.962,MRIM
02/04/2014,POWERCOR,10891891.04,253116.528,212055.27,189560.926,178332.14,169921.754,164392.092,162056.999,161495.418,165415.536,174156.412,194081.416,220182.805,256598.163,280765.234,239177.758,228645.577,227456.572,223861.518,221245.595,218155.343,215706.496,217560.53,217020.895,216421.338,215079.218,212041.015,212176.988,214224.412,215661.02,226123.329,238795.159,250469.754,264270.683,275979.165,280621.737,281225.723,276467.884,273628.947,264145.574,252429.31,242320.287,228082.695,207390.599,187240.732,204967.846,244834.878,306593.045,309738.726,MRIM
03/04/2014,POWERCOR,10127555.65,243427.814,198531.716,172248.171,159453.758,150679.608,144824.377,142106.946,142652.544,148053.251,158956.736,179840.065,207876.346,247305.205,276805.341,232923.398,222704.885,219447.572,213943.684,207155.166,200100.055,190503.144,189332.382,193280.258,189911.38,187295.77,182648.178,181194.004,182123.57,181221.441,187723.58,199179.12,212992.661,229236.418,241144.111,252304.417,260046.397,264047.114,268313.348,261647.562,253234.334,244285.59,229411.316,209315.804,188793.881,205188.41,246193.94,309859.4,318091.477,MRIM
04/04/2014,POWERCOR,10154212.35,254054.804,207905.541,178859.996,163217.516,151898.021,144542.081,141659.323,141066.643,147120.231,158197.654,179747.658,208325.365,249161.095,281211.324,238671.07,229073.483,224440.55,214350.565,204995.911,195895.231,189394.515,184064.331,184377.734,180225.37,177682.846,177881.976,177692.463,179368.24,185680.618,191559.201,201671.773,217684.131,231503.734,241232.655,248432.219,252850.197,257991.053,263185.331,257580.061,248250.583,241457.107,230621.321,214025.411,196412.235,213828.6,254388.67,317341.729,323434.187,MRIM
05/04/2014,POWERCOR,9509532.809,259366.015,211753.843,182277.355,166040.746,154664.058,146417.793,142101.062,140225.055,141003.345,145627.166,156577.842,168862.501,190219.249,213855.203,200669.609,207640.99,210646.131,203693.52,195328.557,183714.685,175395.151,169379.614,164427.641,159706.319,156493.323,156374.695,155430.866,159266.36,163883.547,170104.313,180626.498,195493.963,211666.588,227557.953,239938.781,245228.488,249513.084,252934.213,245404.007,237558.424,230637.438,222804.352,210904.808,195474.548,216189.692,258907.103,315176.728,322369.587,MRIM
06/04/2014,POWERCOR,9337351.161,262474.451,215677.707,185099.058,166673.415,153141.4,144254.639,139170.401,136184.402,134755.118,135256.482,138730.534,144606.299,157485.059,174506.31,169941.09,180347.427,184405.901,182314.794,176920.679,170621.778,165246.37,160262.761,157006.38,156463.759,158688.615,154337.451,149576.601,149095.275,149173.402,154942.448,164683.883,177495.725,196221.354,219472.871,243641.756,264958.472,279904.09,287241.123,274579.937,260533.852,252384.023,241553.615,225472.524,208655.046,225693.399,263503.394,317782.318,326213.773,MRIM
07/04/2014,POWERCOR,10029116.51,265717.45,218982.611,187130.738,167447.099,153726.465,143889.603,138260.215,135051.216,134515.988,136746.016,144418.355,156944.724,181029.435,207300.991,195718.144,202085.855,201656.673,200453.729,199467.079,190192.623,177901.432,174549.278,175095.335,178881.575,182795.865,183341.331,181271.021,182612.943,190404.756,196329.513,201769.779,211465.472,224395.339,239645.89,258676.259,277679.072,292720.771,295302.972,280176.545,265263.328,253839.382,243683.406,229186.173,213249.187,231631.133,268387.665,327472.19,330653.885,MRIM
08/04/2014,POWERCOR,10591971.8,266889.061,217956.101,184820.014,166344.98,153563.877,144464.811,139048.597,136175.951,135567.293,137243.635,144240.376,155924.585,179054.053,205413.534,195703.056,207467.243,212221.972,212531.118,212754.695,208611.143,204852.871,204177.647,206205.092,209171.44,214213.236,213346.074,214670.745,215055.387,215957.211,218858.815,223429.635,230531.036,242408.677,259458.966,280051.77,298241.559,309711.225,306347.686,290738.485,275928.471,263254.648,252394.482,236178.984,218349.436,234209.576,271165.474,330895.289,336171.787,MRIM
09/04/2014,POWERCOR,10830371.05,271075.318,221291.206,188205.835,168409.616,154026.93,144394.87,139255.918,136375.473,135121.151,136328.539,143460.123,155540.665,177666.33,204574.326,198869.904,213946.341,222370.394,224394.623,226892.022,224328.09,222188.19,221049.599,221006.39,222947.92,226041.278,223535.576,222197.632,220212.035,219765.139,220436.525,225515.327,234114.23,248117.412,265496.176,285366.598,302639.927,311421.634,306825.965,290007.59,275747.605,263851.658,252644.517,238565.007,223420.872,240511.264,279126.736,338038.845,343051.729,MRIM
10/04/2014,POWERCOR,10916425.91,278200.024,226252.582,191312.347,170279.511,155770.756,145464.182,140254.561,136612.404,136114.475,137378.106,143975.836,155155.534,176708.297,203133.709,198162.501,214999.44,224301.664,226767.462,228559.262,225707.581,224065.51,223267.392,223340.584,225979.91,227675.887,223934.498,223624.023,221653.444,223954.516,226304.612,231499.173,239102.247,251437.533,266574.258,283105.362,297069.667,306013.069,305315.177,291490.024,277629.717,269174.737,259327.052,242359.711,226118.485,243334.337,280512.075,341414.865,346037.808,MRIM
11/04/2014,POWERCOR,10653935.3,280908.322,228696.387,193332.241,173239.73,157823.335,147294.929,141169.221,137889.119,136293.435,137186.928,143941.102,155080.052,176431.109,202532.264,195747.418,210144.061,218524.394,220768.493,220637.429,214751.042,211816.304,208405.697,207855.146,210716.263,212573.1,209581.334,210168.819,208370.045,203617.799,202284.45,207774.909,217691.666,231782.522,247674.715,265508.862,282613.14,296564.043,300496.269,288772.787,276395.535,268173.433,259698.85,246518.247,232851.205,252186.025,291224.088,351630.014,358599.017,MRIM
12/04/2014,POWERCOR,9630743.294,293521.866,239799.598,203118.762,180389.879,163119.271,151330.857,144458.258,139830.05,137211.771,136068.714,138748.161,144508.866,157788.617,174426.253,170511.783,182019.861,189456.149,192262.96,193173.367,187469.051,178998.113,171942.808,165079.576,162677.136,163512.271,157872.992,154914.456,155676.539,154968.128,159712.648,166184.099,179768.308,196840.105,218019.975,240522.94,262813.514,278568.88,281265.988,269193.86,256281.144,247501.956,240515.125,228621.96,217813.574,239621.688,280670.793,336604.679,345365.945,MRIM
13/04/2014,POWERCOR,9362878.346,284354.765,234209.221,198816.601,176497.632,158773.399,147089.362,140335.684,135875.731,133382.117,132532.348,135077.688,139507.028,149384.967,162774.72,156830.143,166149.415,171333.279,172035.378,169002.66,163902.314,159337.303,152737.64,148540.314,148411.724,148292.122,146285.866,143720.299,144133.036,149213.428,153584.422,162955.951,173092.019,191889.839,212822.818,238093.161,265557.41,289220.516,296065.037,283042.888,270748.235,262417.633,254042.247,237448.809,221561.495,238174.617,274965.391,329795.688,338863.986,MRIM
14/04/2014,POWERCOR,9842298.107,280067.881,231296.715,195827.752,173722.499,157810.962,146343.063,139988.942,136575.965,136004.823,137748.622,145795.101,158379.892,181067.716,207872.115,196016.448,203483.596,201788.995,193608.757,184852.968,174944.222,166873.234,160751.704,156001.153,155442.795,156887.05,154610.772,154658.79,153446.79,155485.618,160312.067,169182.232,182466.568,199320.162,222389.814,249323.242,275834.315,300221.982,307051.139,293685.849,280040.758,270636.831,260787.471,243830.832,226137.027,241751.187,278519.214,338475.071,344977.406,MRIM
15/04/2014,POWERCOR,9973192.747,284477.39,234325.199,199082.746,177147.466,160952.427,149730.39,142902.449,139061.395,137945.034,139046.631,147463.751,160466.938,183584.773,210009.284,198991.058,206913.582,205997.226,198791.458,191832.088,180972.408,171679.693,163971.943,159235.542,160147.755,161739.335,158494.905,157552.603,158781.392,162770.203,166901.346,173442.012,184659.724,201066.056,223277.008,248203.031,274392.806,298019.313,305778.026,294419.727,282369.129,273230.259,262812.734,246111.044,227591.369,241082.307,277989.779,339764.992,348015.021,MRIM
16/04/2014,POWERCOR,10108380.43,286587.306,236557.693,201385.562,179785.362,162857.117,151828.605,145277.528,141554.231,140744.486,141945.715,149765.815,162981.188,187761.04,214782.895,203308.385,213691.203,212695.502,205569.123,195610.429,182168.961,171046.475,163371.845,158760.982,158918.6,161602.679,162758.998,162841.159,164086.188,167166.657,174558.193,183235.971,192511.227,206263.506,224008.829,250393.928,275736.017,296771.137,301834.155,290608.871,279492.466,273182.205,264740.453,248901.311,232221.295,247807.839,284499.836,343329.021,350872.443,MRIM
17/04/2014,POWERCOR,9875530.579,288553.464,238614.432,203248.355,181741.684,165040.511,153612.689,147099.482,143046.062,142194.569,143582.191,151869.143,164539.791,189213.626,216909.343,206332.249,214488.499,212471.307,201706.412,190042.68,176668.196,165587.785,157318.427,151840.457,150101.972,151024.842,149618.622,150608.827,152432.265,158249.39,164148.431,172772.348,183629.789,198284.902,215032.532,234702.068,256342.256,279280.044,285864.056,276506.043,267139.086,261062.919,252751.236,241822.015,229666.03,248389.709,288522.804,348080.894,353776.145,MRIM
18/04/2014,POWERCOR,10166893.52,291518.014,240823.958,205181.693,182765.86,165795.387,153484.303,145791.109,140429.327,137499.049,136611.067,138938.146,143772.225,154926.989,169907.417,164929.38,179363.052,189692.232,192983,194902.449,193808.347,197153.584,197545.761,194039.099,195199.137,195506.216,185588.946,178565.924,172798.011,165813.739,164066.438,172377.506,180836.747,194866.521,218049.894,245008.45,276516.715,300215.033,303245.749,290568.36,278474.517,271968.017,265695.667,253966.576,241126.253,262208.035,301376.869,365597.782,375394.966,MRIM
19/04/2014,POWERCOR,10581386.5,316691.924,264714.426,225702.065,200245.269,180302.94,165333.997,156374.056,149898.66,147040.544,146240.768,148495.088,154024.536,166119.014,181955.691,177873.342,194819.997,206590.075,208619.748,205206.44,195475.21,185433.912,179881.281,175288.522,173251.263,174071.867,174608.85,178297.248,180096.429,180637.756,181980.543,187091.795,199721.803,216442.63,240181.303,266888.398,294719.135,312681.544,311766.127,298982.994,287079.088,280973.277,275986.443,264168.962,251497.721,270968.699,309547.032,364375.84,373042.247,MRIM
20/04/2014,POWERCOR,10316521.2,316810.284,267801.742,229521.815,203337.11,182484.608,166905.686,157087.449,150440.949,146960.725,145864.018,147436.952,152257.776,161974.53,176353.119,175865.07,196126.65,211597.836,217046.178,217207.249,212549.796,201263.632,190562.588,184735.167,181930.728,177012.024,170070.834,166099.432,164913.942,165759.519,168873.437,171916.44,180888.963,194207.559,217229.372,242672.468,269211.698,292641.543,295585.403,284214.132,274492.68,268699.975,262567.87,250406.796,237638.943,257100.687,296294.657,352061.362,361839.808,MRIM
