SETTD,PROFILEAREA,DAILYT,VAL01,VAL02,VAL03,VAL04,VAL05,VAL06,VAL07,VAL08,VAL09,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48,DCTC
11/10/2014,CITIPOWER,4357338.906,84131.781,75760.22,69392.443,65333.979,62790.814,60962.982,59839.08,59172.368,59451.136,60345.599,63354.756,67234.934,74477.943,81911.231,84889.415,90853.309,96869.04,101183.004,104625.79,105410.266,104982.551,103486.826,102372.55,100220.955,98949.941,98096.555,97496.646,95786.589,95589.413,96758.671,97491.036,97382.511,97904.434,99647.83,102226.208,104221.348,106106.338,110848.506,113063.787,111703.53,108835.245,105022.889,100139.561,94174.653,93122.064,95615.904,100227.295,97874.98,MRIM
12/10/2014,CITIPOWER,4259564.828,87582.3,78764.39,71889.419,67114.972,63962.257,61856.606,60462.454,59708.206,60056.9,60913.108,63140.621,65437.548,69771.697,75296.033,76999.863,81934.726,86710.239,89715.66,92894.422,94596.478,95980.993,96234.338,96794.795,96403.423,95496.447,94592.877,93800.852,93438.953,93801.402,94304.436,95277.451,95788.984,96457.088,99881.999,103713.548,107151.973,111452.623,116426.242,118944.862,117506.174,114913.436,109329.833,100897.136,91691.878,87796.049,88722.26,92776.634,91180.243,MRIM
13/10/2014,CITIPOWER,5535787.724,81480.308,73364.886,67482.1,63707.566,61238.241,59455.009,58754.172,58946.532,60871.665,64832,75358.939,91322.168,113293.854,128625.195,126057.378,128961.564,132797.269,133957.198,134494.113,134576.488,133971.698,132488.372,132264.314,131893.61,130896.667,128461.698,127870.62,125384.775,126180.526,129762.121,134414.082,136456.651,135822.398,137406.622,142087.058,146714.08,149720.018,155969.098,157337.982,154153.731,147745.39,138953.799,125994.973,112091.715,104122.485,102305.349,104502.826,101238.421,MRIM
14/10/2014,CITIPOWER,5759664.355,91215.329,82866.137,76526.721,72195.849,69733.288,67964.584,67209.796,67413.228,70029.843,75052.768,87573.449,106057.699,129686.729,144627.684,140144.46,139454.064,141216.12,140611.868,141068.306,139604.663,138256.533,138002.686,138725.856,139977.077,136450.355,134049.65,133847.6,132461.934,129953.774,128664.933,129585.464,130752.057,131758.485,133706.343,134529.785,138444.914,142871.944,150829.571,155351.291,154402.629,149549.347,141900.25,129686.697,115400.396,106853.615,104579.515,106207.444,102611.625,MRIM
15/10/2014,CITIPOWER,5793440.607,92449.299,83794.862,77718.506,73729.369,71312.918,69811.075,69185.128,69245.501,71767.24,77376.604,90300.605,109218.909,132946.329,148364.52,145753.158,146077.348,147955.495,147495.546,146062.906,144183.109,145030.524,144464.185,142778.36,140522.091,138065.681,136296.673,134444.113,130611.359,127711.488,126033.901,126232.701,127706.861,129157.704,130487.496,132271.228,136884.465,143760.954,150758.103,152439.675,150666.899,145299.842,137321.933,126169.615,113004.55,104594.696,102007.852,103741.426,100227.805,MRIM
16/10/2014,CITIPOWER,5781450.504,90060.477,81534.356,75372.024,70931.41,68634.371,66906.178,65958.911,66025.461,68374.903,73540.724,85661.873,103127.001,126158.781,139253.353,134423.33,136367.307,138630.848,139425.016,141795.12,142020.693,146314.542,147761.764,147622.123,149799.983,144771.387,142398.627,142169.439,138431.947,135384.497,131614.15,132549.126,132581.563,133235.733,134748.745,135285.077,139151.726,142039.619,147802.999,151684.492,150097.934,144891.666,138247.181,126826.066,113936.373,105957.898,104219.723,105750.316,101973.671,MRIM
17/10/2014,CITIPOWER,5381232.197,92102.767,83386.147,77105.746,72690.83,70209.917,68610.265,67670.321,67827.809,70222.855,75839.839,88090.151,105698.199,128366.876,142470.175,136570.405,134737.692,136231.383,135886.561,135429.409,133670.989,132181.776,130632.339,129401.649,127749.425,126007.721,124502.025,123842.083,122082.865,120176.713,118971.67,119246.036,119322.279,118724.459,118255.435,117993.885,119132.863,119962.17,124681.401,129279.946,129101.391,126249.256,122577.901,115846.915,107548.187,103446.865,103325.216,105765.461,102405.929,MRIM
18/10/2014,CITIPOWER,4558347.727,91349.622,82287.503,75789.681,71252.203,68514.384,66439.846,65435.533,65154.708,65745.834,67473.234,71875.645,77400.852,85906.384,94054.968,94707.306,99396.282,103221.898,104836.023,107345.818,105728.543,107654.352,109241.486,109229.804,108745.008,105024.976,102505.843,100659.056,100071.563,100023.226,99312.097,98149.272,97924.437,98927.625,101664.431,104030.128,106986.526,108769.97,112131.951,113649.131,112362.194,109276.325,105738.114,100805.689,94659.247,93058.682,95741.846,100068.287,98020.194,MRIM
19/10/2014,CITIPOWER,4303464.451,87538.932,78762.866,71975.28,67171.962,63983.791,61643.889,60322.686,59553.011,59404.241,59937.509,62294.481,64686.056,68619.045,73576.688,75414.785,80895.285,85655.579,91056.949,93449.454,95895.553,96791.564,98079.883,99334.406,97195.39,97248.127,95995.112,94467.69,93432.963,94859.045,94536.721,96052.447,98693.371,102275.368,105484.095,108864.059,112344.456,116057.148,119645.187,121371.767,119199.139,115194.723,108899.639,100981.484,91383.124,87836.607,89198.879,93997.265,92206.75,MRIM
20/10/2014,CITIPOWER,5062324.466,82291.231,73988.541,67884.105,63692.027,61350.339,59824.788,59216.309,59469.995,61522.837,65753.439,76563.687,91563.84,112056.113,125068.661,121508.218,122495.691,124711.907,124943.171,126045.64,125796.244,125322.387,124708.747,124322.043,123617.217,122615.789,121417.565,121100.267,119696.71,118323.325,117632.716,118326.122,119105.856,119033.074,119114.746,119209.112,121332.278,121845.95,125573.232,129935.53,128825.454,123481.689,117274.609,107871.804,97497.358,91630.238,90930.98,94791.106,92041.779,MRIM
21/10/2014,CITIPOWER,5159610.169,81781.726,73837.281,68143.757,64285.079,61940.181,60870.409,60535.899,60941.456,63039.344,68025.272,79910.319,95941.529,116583.549,128262.534,123188.371,123301.426,124876.013,124526.054,124925.378,124964.746,125162.178,125029.105,125652.877,126208.076,126623.694,126802.855,127612.164,127490.141,127185.02,127463.856,129054.999,130007.017,129353.305,128008.359,125325.557,124183.173,122573.163,124613.347,127214.643,125187.057,120228.129,114255.906,105406.008,95257.938,90472.662,90351.426,93063.518,89943.673,MRIM
22/10/2014,CITIPOWER,5450039.79,79364.018,71362.062,65943.313,62295.433,60606.545,59236.667,58769.436,58906.055,60762.01,64927.18,74523.546,88021.311,106548.117,118564.268,115678.222,118645.192,123368.232,125811.859,128976.638,131012.402,133333.559,134712.537,137207.96,139032.762,141492.634,143567.16,146113.863,148287.109,149073.128,150190.222,150982.575,150064.286,147950.578,144441.41,140985.617,138793.707,135802.595,136838.681,139335.303,136192.393,129332.086,121331.461,110506.513,98919.411,93271.761,92634.079,94857.054,91466.84,MRIM
23/10/2014,CITIPOWER,5102546.142,80301.564,72328.415,66872.256,63551.972,61514.627,60430.825,59883.094,59805.635,61394.555,65526.623,74754.986,88843.851,107504.975,121465.676,119809.313,122075.725,126005.475,127621.988,129363.833,130135.924,130849.025,130752.81,130742.26,130394.723,129969.271,128789.486,128139.767,126245.379,123920.009,122933.973,123720.43,124624.719,124484.316,123995.294,121883.027,120334.113,118500.334,120500.407,123727.307,122144.66,117660.93,112128.443,104657.514,95349.363,91163.799,91203.017,93945.721,90594.733,MRIM
24/10/2014,CITIPOWER,5344116.914,79383.333,71266.211,66048.022,62489.584,60686.891,59422.083,58971.541,58862.211,60693.303,64691.201,74118.132,87686.569,105965.848,118078.306,116036.329,118862.903,123483.683,126699.052,130029.079,132596.557,135110.166,136644.65,139350.772,141824.9,141575.553,144474.243,145095.851,144531.254,144939.217,145604.441,148416.486,150160.084,148332.906,144378.826,137812.46,131558.652,124298.738,121801.46,121998.456,118927.822,114174.23,109470.384,102953.29,95858.388,93613.672,94368.231,97220.256,93550.688,MRIM
25/10/2014,CITIPOWER,4328592.065,81832.255,73615.125,68059.11,64312.513,61959.08,60372.99,59552.939,58991.904,59125.707,60090.986,62746.356,66305.787,73325.155,81129.209,84682.999,90974.304,97124.074,101388.283,105232.979,106552.022,107306.147,106360.95,104792.777,103202.476,102153.41,99723.981,99317.245,97272.448,95726.248,95732.404,95887.173,97521.393,98844.528,100118.897,101884.534,103820.702,103774.593,105732.038,108465.331,108171.764,104895.7,101557.414,97139.019,92038.078,91163.821,93734.891,98680.421,96199.905,MRIM
26/10/2014,CITIPOWER,4204521.241,85007.988,76103.306,69450.298,65109.13,62546.736,60349.952,58833.915,58147.715,57937.297,58492.532,59921.861,61909.862,66769.855,72406.845,75690.208,81553.089,87388.442,92271.978,95811.592,97165.54,97342.713,96666.63,97528.249,96336.468,95014.163,92506.63,91471.629,91441.576,91546.796,91695.107,92657.468,94886.662,97030.145,100580.772,103573.911,106530.862,109225.58,112217.454,116275.478,116552.574,112770.77,107486.588,99461.188,90609.017,87476.941,88902.24,93023.494,90841.995,MRIM
27/10/2014,CITIPOWER,5125170.419,80742.056,72647.097,67037.937,62618.371,60273.921,58664.923,57952.131,57857.743,59269.217,63104.685,72265.265,86148.976,104565.704,119449.844,118865.925,121182.09,125820.314,129516.055,132076.939,133286.281,131304.607,130412.631,131187.219,130989.522,131029.947,128084.267,127358.882,127576.131,123011.977,124023.657,123346.367,124072.001,123521.092,124235.151,123575.591,124640.297,123755.657,125901.079,129336.139,128494.425,123041.433,116025.459,106186.377,95381.733,90337.945,90383.832,93725.176,90886.351,MRIM
28/10/2014,CITIPOWER,5247840.926,80449.633,72420.618,66941.677,63372.301,61442.306,60224.144,59924.407,59976.538,62030.046,66714.046,77637.302,93659.125,114340.464,127391.723,125149.78,127098.932,131061.229,132343.475,134339.619,134895.446,133928.712,132897.384,132198.998,130886.953,130747.87,129480.11,129006.216,128572.089,125891.929,124503.893,123792.655,123960.555,123756.729,123117.462,124727.967,127027.264,129207.189,131765.995,132505.82,130922.991,126143.231,119406.171,109847.784,98429.612,92867.025,92548.713,95725.405,92561.393,MRIM
29/10/2014,CITIPOWER,5117414.844,82114.187,73841.878,68096.376,64419.795,62151.391,60804.71,60625.978,60912.951,63045.427,67573.474,78891.851,94501.288,115023.129,128117.45,124922.444,126075.626,128795.674,130527.085,131666.585,130908.814,129828.52,127828.033,126848.147,125568.298,124610.597,123592.899,123514.751,122393.376,121183.875,120834.504,121392.399,121958.181,121639.196,120797.732,119380.236,118764.193,118239.351,120635.953,124940.345,124753.102,120452.313,114634.393,106611.351,96543.647,91153.66,90962.836,94131.212,91205.631,MRIM
30/10/2014,CITIPOWER,5034133.636,80317.654,72201.889,66580.667,62922.035,60861.545,59576.027,59223.39,59035.131,61105.773,65246.772,75406.909,90256.633,109255.712,122274.315,119850.558,119811.34,122628.198,124072.018,125649.333,125805.857,125740.07,125095.755,125829.548,125625.452,125487.147,124731.197,124636.445,123722.583,122406.833,121519.804,121748.938,122117.85,121530.269,120698.269,119222.235,118148.837,116818.549,117865.096,122396.855,122690.134,119153.994,113675.15,106023.136,96516.317,91672.27,91385.654,94382.411,91211.082,MRIM
31/10/2014,CITIPOWER,5231447.808,80213.658,71922.611,66443.028,62832.403,60729.508,59425.017,59165.366,59243.007,61250.38,65728.687,75822.682,89939.724,107855.451,119403.54,117621.768,119059.045,122147.458,124375.647,125758.39,125870.235,128568.029,129396.803,129746.625,130563.319,130987.684,131851.086,133140.629,134340.302,135135.614,136255.48,138276.867,139593.09,138472.114,135616.777,129893.439,126106.998,122952.859,122094.052,123070.955,122435.814,119127.059,114352.489,108175.408,101472.102,99230.483,99240.318,100560.924,95982.884,MRIM
01/10/2014,POWERCOR,11582927.6,333711.056,283794.31,246098.83,221159.257,202591.015,188833.234,179845.706,174766.401,173304.657,176668.346,186912.654,205949.98,237782.833,265191.334,235451.808,238867.643,233852.311,220853.342,210328.025,197676.275,190409.654,182713.836,177530.313,179422.65,180647.763,177605.442,178865.108,173342.566,180955.028,187628.393,188184.058,203079.145,220594.295,241327.012,267060.438,292367.325,317350.331,339864.088,342644.026,334668.725,327575.654,318268.887,301223.429,280354.794,289917.46,321808.153,381666.964,392213.041,MRIM
02/10/2014,POWERCOR,11568411.53,338505.265,288076.398,250451.654,224671.447,204621.079,188846.608,179481.143,173105.169,171581.385,173069.744,182904.775,199557.852,228811.086,256022.593,234673.516,246249.518,248629.169,244730.857,237783.617,227564.493,217442.427,207865.206,200754.063,198021.096,194861.903,186836.963,183952.652,177303.893,174104.651,177597.124,183638.829,195185.326,210479.598,232227.501,257714.741,283016.077,305754.096,324718.038,326334.734,317031.566,310181.735,301106.189,285326.631,266045.912,279266.83,312280.868,374477.775,385547.741,MRIM
03/10/2014,POWERCOR,10529533.27,328216.113,278281.331,241712.584,215801.539,195836.848,181406.894,172728.398,166723.219,165290.829,167169.915,176498.249,193795.93,221317.621,246738.159,223122.862,229524.645,228866.58,221797.462,211870.561,197851.484,184003.16,173443.646,165221.735,159768.078,153128.658,143396.492,141083.828,139636.179,140868.679,145555.729,154247.233,166850.062,184751.98,205923.061,227660.42,247613.314,264108.908,283985.16,291368.615,285396.993,281141.124,274441.83,264199.313,251760.847,270019.891,308258.763,373327.655,383820.696,MRIM
04/10/2014,POWERCOR,9877112.935,326080.336,276979.593,239095.035,213760.257,194986.72,180874.517,171600.418,165613.742,163145.935,163274.69,168261.572,179047.179,196059.706,211483.973,191859.053,196243.227,197881.037,192077.723,186824.259,174268.114,163227.663,149754.454,142404.903,139096.28,137362.889,134045.669,135302.695,135695.458,138434.567,144986.169,156755.449,173911.67,194537.034,212867.879,233088.325,250711.051,262114.661,274531.623,275527.93,263036.176,254017.793,246228.705,233958.784,220620.326,241998.294,282240.059,340585.304,350654.039,MRIM
05/10/2014,POWERCOR,9521274.321,295136.421,248834.431,214048.981,191561.506,173508.75,160206.508,152049.479,147533.891,146918.561,149721.924,156206.008,164546.189,178065.831,190769.793,173177.386,178747.547,180357.517,175351.593,166385.446,157022.916,149618.268,144311.106,141937.723,136564.602,131550.334,127920.707,128526,130311.814,137025.954,148097.651,164157.295,185248.279,208268.28,233650.285,254256.448,266006.496,272012.918,282265.985,286252.605,277708.548,266619.326,254728.934,233396.828,210346.246,224415.348,263349.447,323715.384,338860.832,MRIM
06/10/2014,POWERCOR,11504269.46,286446.012,243849.726,211788.247,190200.929,173662.627,161936.992,156389.818,154556.455,160521.687,172806.14,196224.449,227865.058,271951.444,303729.012,255137.34,246134.127,243577.602,239392.686,237839.3,236407.687,231668.832,227663.89,227716.665,223897.581,226064.898,225797.892,226917.053,225732.967,225238.288,232777.152,248077.282,263386.155,281296.978,298675.251,305328.096,299563.175,289292.631,286700.275,279617.699,267268.16,256839.647,240077.776,217368.136,195244.167,211364.218,255336.339,325224.125,339716.796,MRIM
07/10/2014,POWERCOR,10786613.99,283108.501,236818.009,203183.345,183870.803,169330.184,159532.826,155439.066,154664.25,161082.543,174596.941,201632.705,236580.658,282448.086,309857.619,249465.658,229737.122,219728.479,210391.397,199142.549,191201.395,189348.706,185990.028,183614.408,174643.756,169320.923,166618.317,170558.432,168799.068,169657.342,180178.189,199537.198,212757.445,236775.661,255085.744,269880.331,277726.559,283721.072,296676.098,301035.901,293569.93,283215.341,266703.306,241862.254,214434.484,226179.764,266805.292,337078.181,353028.128,MRIM
08/10/2014,POWERCOR,10853832.88,300200.73,253580.839,220935.424,200084.476,184242.726,173710.592,169010.92,168503.764,176403.285,191603.721,221003.194,259267.112,307984.929,333361.81,258657.934,235407.448,223889.33,213848.329,201684.559,192494.309,185049.107,180769.57,175924.975,173156.91,167294.866,160104.705,159835.5,163528.974,167103.958,177090.06,196228.455,211481.469,231051.188,248847.754,261631.583,268495.826,272135.091,281023.962,285796.758,278403.884,268326.187,253803.14,232199.246,208578.317,221841.917,262108.085,330795.407,345350.558,MRIM
09/10/2014,POWERCOR,10068851.19,290802.674,245194.642,213412.621,193055.662,178826.977,168596.958,164600.711,164802.636,172916.727,188632.656,217801.817,255626.25,304129.71,329459.492,254924.992,227001.734,207519.933,186700.452,170874.989,157126.113,148158.681,141903.755,138650.605,132404.021,130179.339,131002.563,130533.212,135669.85,142882.784,152715.744,171218,196581.488,217214.176,235302.79,245530.072,252369.96,256351.564,264741.528,268254.63,261068.348,253272.752,239089.916,218566.823,197176.901,212270.677,252355.295,319945.461,331432.506,MRIM
10/10/2014,POWERCOR,10191308.29,275208.332,231263.583,200997.842,182173.579,168556.385,158778.267,154366.142,153949.222,160306.485,173743.886,198966.372,232818.467,275116.007,299698.846,238085.301,223475.896,219119.785,216008.625,208653.81,195983.105,188435.077,183570.343,182556.212,175186.54,170657.851,171805.594,170807.139,159270.146,156767.729,163048.965,179899.676,197701.273,213274.683,226591.527,236367.018,240887.675,242167.504,248098.896,253405.2,247007.879,240104.278,230780.776,214863.411,198700.814,216779.849,257631.037,324337.617,333333.642,MRIM
11/10/2014,POWERCOR,9566331.727,273142.195,227726.301,196977.525,178681.133,165324.55,155490.703,151206.044,148726.069,150706.958,157086.581,170283.632,185831.84,209563.104,231012.984,206829.274,208800.801,207211.166,196585.02,183432.772,168842.891,155471.081,148037.41,144216.433,140580.601,137585.534,135375.152,135554.658,140032.083,149067.106,160501.702,171417.623,185691.71,204737.882,225251.485,240191.368,247869.299,249974.146,254905.893,257617.984,250842.775,243998.163,234685.686,219927.577,204439.61,225596.8,267141.246,325448.876,336710.301,MRIM
12/10/2014,POWERCOR,9613038.274,282098.387,236935.63,205103.393,185100.101,170144.044,158925.751,152844.495,149963.075,151335.595,156743.898,166264.441,178122.224,195200.759,210545.801,187475.448,187085.936,183404.542,175091.573,167075.799,156269.426,149804.77,146256.129,144427.514,141190.553,138493.353,138008.12,141666.83,147436.883,157509.084,171904.513,186881.887,205584.541,226955.561,248543.549,262113.708,268714.722,272041.619,273807.85,274056.235,264152.511,255783.582,239156.86,216070.892,193597.395,209377.226,249872.585,309209.966,324689.518,MRIM
13/10/2014,POWERCOR,11309276.82,272130.199,230246.017,200164.664,179767.141,165332.745,155547.853,150506.982,149832.983,156634.933,170152.464,196362.264,231908.479,277628.858,304913.787,242706.023,224296.599,213331.136,199530.652,189613.019,179362.715,174671.108,174329.317,172904.7,170519.235,170805.018,173618.185,178422.381,183759.663,194081.852,214804.764,244353.048,267176.378,285889.341,307283.029,320162.602,327322.862,329275.797,337469.804,337502.148,327531.559,314234.792,291738.681,259944.456,228905.486,238097.211,278176.086,349009.662,367318.146,MRIM
14/10/2014,POWERCOR,11925381.3,316457.635,269656.569,235032.612,212445.008,196332.589,184676.007,179607.229,179073.088,186821.937,201622.842,232539.343,273752.921,327302.419,357586.376,288931.701,270809.996,259813.973,242002.657,229423.098,219854.589,214924.914,209058.746,201400.117,191103.647,183186.751,175412.795,180396.422,180236.522,177922.773,188614.62,208836.63,229243.093,250072.859,274776.763,292190.763,301145.836,308870.52,321652.274,329602.989,323052.527,310490.941,289395.973,258981.014,229268.74,239915.223,279250.512,348146.202,364488.543,MRIM
15/10/2014,POWERCOR,11541328.15,313939.807,268498.256,235243.393,213872.036,197877.639,186561.559,181527.297,180756.913,189165.709,205814.597,237734.444,279691.491,331947.961,359564.59,288442.318,266583.715,252757.611,235838.037,222910.349,212042.325,202515.571,194911.008,187411.146,174989.267,165061.842,159722.648,162933.821,164628.461,166978.937,176821.28,194866.087,215224.002,233105.962,257781.321,276262.845,287931.358,295625.508,305293.217,312040.961,304959.423,293012.147,274932.687,249368.531,221854.391,233150.44,272392.09,341063.127,355720.022,MRIM
16/10/2014,POWERCOR,11467896.39,302696.07,257297.713,224982.437,203202.567,188377.643,178016.564,173087.736,172099.999,179933.91,196024.212,227264.333,265879.423,313675.715,339184.072,271727.764,252393.877,242882.976,229736.361,221920.461,215009.343,209374.279,201822.136,199115.979,186981.541,181818.484,182297.571,180750.493,174770.763,175874.213,185520.907,204402.843,224251.352,242133.117,260796.79,274972.557,281850.621,286944.728,296437.938,307389.971,302418.925,292163.192,275042.829,249601.629,223158.845,234948.611,273686.12,344125.196,359851.58,MRIM
17/10/2014,POWERCOR,10439834.8,306451.037,259238.795,227280.578,206878.68,192221.317,181625.672,176669.77,176832.718,185176.963,201404.874,231906.562,271792.809,319380.118,344004.419,269892.657,246592.857,230795.524,210687.938,189452.399,170625.472,155981.895,148242.092,143037.364,134396.58,129284.27,126327.234,127880.683,129449.765,133383.434,144715.58,162075.124,180616.696,198189.909,215500.833,230198.816,240287.506,245586.917,256831.149,270054.057,270237.73,266069.101,257200.39,240329.05,221905.97,237104.343,276835.928,344295.403,354905.817,MRIM
18/10/2014,POWERCOR,10197620.26,298371.855,252317.362,219458.568,200203.711,186064.417,175304.511,169827.49,167291.649,170165.866,177955.922,193602.27,213453.34,237297.557,256711.844,223222.916,219556.022,214010.906,200732.97,192727.691,188083.83,185692.844,180030.998,171496.641,162730.435,155231.734,150961.849,159454.538,161418.897,161770.456,166283.19,178817.118,196820.814,215978.091,233136.338,246520.237,251029.619,252686.805,253723.9,255912.728,250242.71,243617.969,233527.093,219220.739,204042.53,224209.481,266022.43,324489.735,336189.641,MRIM
19/10/2014,POWERCOR,10169840.11,281332.264,237783.205,205870.584,185282.716,169827.079,158539.43,151839.209,148416.56,149685.241,153931.499,164045.166,174964.981,189848.566,207515.225,189316.999,191756.231,195149.748,192504.988,184235.873,177536.465,172433.738,173647.792,174730.142,169297.175,166018.636,162305.525,160402.989,171029.252,183371.968,198185.672,217936.128,233647.086,250153.247,270232.693,284278.026,288504.708,287208.647,286036.261,284629.82,273179.004,260393.336,243528.03,222085.714,199919.434,215475.04,258042.074,319965.243,333820.705,MRIM
