Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0,0,0,0,14.2,1.2,8.8,4.2,4.4,6.4,0
5.8,0,0,0,1.6,1.8,0,9.6,7.2,0.4,3.2,0
0,0,0,0,0.6,0.2,0,0,,0,0,0
0.2,0.2,0,0,3.8,0.8,0,0.2,,0,0,2.6
0,0.2,0,0,0.4,4.6,3.4,0,0,0,0,0.2
2.8,0,0,0,2.6,0,4.2,0,0.2,0,0,0.4
0,0,0,0,0,0.6,1.0,0.8,0,5.0,0,1.2
0,0,0,0,0,1.2,0,0.4,0,0,0,0
0,0,0,13.0,0,0,4.0,0,2.2,0.2,0,0
0,0,0,8.6,5.6,0,13.0,2.2,0.2,0,0.2,0
0,0,0,8.0,0.4,0,12.6,3.2,3.4,0,0,0
0,0,1.0,1.2,0,0,3.2,1.8,1.0,0,0,0
0,0,0,0,0,8.2,0.2,0,0,1.2,0,0
0,0,0,0,0.2,0,0.6,0.2,0.2,6.0,0,0
0,0,0,0,0,5.0,0.8,0,1.0,0.4,0,0
4.6,0.4,1.0,0,0,1.4,2.0,0.2,0,0,18.4,0.2
0.2,0,0.2,0,0,1.8,1.2,0.2,0.8,2.2,0.4,0
0,0,0,0,0,1.2,1.4,0,2.0,0.2,0,0
0,0,0,1.0,0,0,0,0.8,0,0,0,3.4
0,4.2,0,0,0.2,0,0,0,0,0,0,0
0,1.2,0,0,0,2.6,0,0,0,0,1.4,0
0,0,0,12.6,0,0.6,0,0,0,0,0,0
0,0,0,1.6,5.6,0.8,0.4,0,0,0,0,0
6.8,0,0.2,0.6,0,9.0,2.8,3.4,0,0,0,0
0.2,0,0,0,0,5.2,2.0,3.4,22.4,0,11.2,0
0,0,0,0,0.2,2.8,1.2,0,0,0,0,0.2
0,0,18.4,0.2,5.8,0,0.2,0,0,12.0,0,0
0,0,4.2,0,0,2.4,0.2,0,0,1.6,0,0
0,,0,0.6,1.2,11.4,0,0,0,0,0,0
0,,1.6,23.8,0,8.2,2.8,0,0,0,0,2.4
0,,0,,0,,0,0,,0,,0
