Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0,0,1.2,0,3.2,0,0.2,0,0,0,1.0
0,0,0,0,1.6,0,0,0.4,9.4,0,0,8.2
0,0,0,0,14.4,2.8,0,0,0,0,12.2,6.2
0,1.0,0,0,2.8,17.2,0,0.8,0,0.4,0.4,6.2
0,0,0,0,3.0,0.6,0,0,1.4,0.4,7.2,0.4
1.2,4.2,4.4,0,0.2,1.6,0.4,0.2,13.0,0,0.2,0
0,3.4,4.4,0.4,0,0.4,0,0,16.2,,2.0,0
0,0,0,0,6.4,0.2,2.4,13.4,2.6,,28.2,0
1.6,0,0,4.8,1.8,0.2,0,3.8,22.6,0.4,8.8,0
0,4.8,0,0,0,3.0,0,26.2,1.0,0,16.6,0
0,0,0,0.2,2.0,0.8,4.0,31.0,0,0,0,0
0,0,0,0,0.6,0,3.0,1.0,0,0.4,0,0
0,6.0,0.8,0,0,4.2,11.2,0,0,0,4.2,0
0,2.0,0,0,0,0.6,11.6,3.0,0,0,1.2,3.8
0,0,0,0,0,3.2,17.4,0.2,0.2,0.2,0,0.2
0,0,0,0,0,0.2,2.4,0,23.4,0,0.2,0.4
0,0,0,0,0,0,1.0,1.8,0,8.4,0,0.2
0.4,0,0,0.4,0,0,2.4,0,0,5.0,0,0
0.4,0,0,0.2,0,5.4,1.2,24.6,0,0.4,0,0
0,0,0.6,0,0.2,1.0,0.2,3.8,0,0.4,0,0
0,0,0,0,2.2,0.4,0,7.8,0,0.2,0,0
0,0,0,1.4,0,0.2,0,8.2,3.2,0,0,0
0,0,0,0,0,0.2,0.6,0.2,0.2,0,0.2,0
0,0,0.4,1.0,0.2,0,6.4,0.2,1.6,0,0,0
0,0,0,0,0,0.4,0,5.8,0.2,0,0,0
0.2,0,1.2,0.8,11.6,0,0,0.6,0,0.8,4.4,0
0.8,0,0,2.0,9.6,0.2,0.8,0.4,0,10.6,0.4,0
0,0,0,0,7.8,0.2,0,0,3.2,0.8,0,0
0,,0.2,0.4,2.8,0,0.2,3.4,0.2,0.2,0,0
0,,1.8,0,14.2,5.6,1.0,0.2,0.8,0,15.2,0
13.2,,8.2,,2.4,,0,0,,0,,0
