Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
20.7,18.8,23.6,10.9,10.0,4.4,-0.8,6.3,4.1,,18.1,
23.0,18.8,21.0,10.6,10.8,2.9,-0.2,7.0,7.6,,15.1,
22.3,22.0,20.2,12.1,7.3,-1.2,1.0,5.5,9.0,,9.7,
25.4,21.3,22.8,8.8,4.0,-2.1,4.3,3.3,6.0,,6.6,
15.4,14.4,16.0,11.6,3.3,2.9,6.1,3.8,7.0,,7.9,
17.1,20.2,7.5,11.6,8.1,6.4,6.0,4.5,3.9,,6.5,
19.1,15.2,13.9,10.3,7.2,11.7,3.5,-0.2,-1.5,,2.9,
16.6,14.7,13.0,9.8,1.0,3.0,2.0,-0.9,-0.6,,0.1,
16.2,8.3,16.8,7.2,1.1,3.9,-0.6,-3.4,-0.9,,1.8,
17.9,13.9,14.3,8.7,0.6,4.6,-0.1,-3.1,5.0,,6.6,
19.5,14.0,12.1,11.0,4.7,7.4,0.2,-2.3,10.2,,11.4,
22.2,11.0,10.9,10.9,6.9,5.5,1.1,0.1,6.9,,12.3,16.8
24.0,8.6,11.6,10.4,9.9,1.6,-3.5,-0.2,7.2,,,13.3
24.1,15.5,15.5,13.4,8.9,1.6,-1.2,-0.9,8.4,,,14.1
25.9,19.8,14.9,12.9,11.0,2.4,1.5,-0.1,6.7,,,14.1
28.2,18.3,17.6,13.9,10.6,2.2,0.7,-0.5,2.8,,,19.9
24.8,19.6,17.3,13.6,9.3,5.1,-0.5,3.4,2.3,,,22.9
22.5,18.2,12.2,13.7,9.9,-0.6,0.6,4.9,7.2,,,23.3
23.4,16.0,16.2,12.8,8.0,-1.2,1.1,-2.5,8.9,,,26.0
24.8,16.7,17.5,15.2,6.2,-1.5,0.7,0.2,10.5,,,26.6
23.2,17.8,19.0,13.2,7.7,-2.0,0.4,0.8,,,,24.3
25.9,18.2,15.7,14.2,10.6,-1.8,2.0,6.9,,,,19.5
24.8,16.2,13.7,13.3,9.5,0.7,-0.1,7.4,,,,20.1
26.6,20.4,12.8,10.7,5.1,5.8,4.3,3.7,,,,18.8
26.6,21.4,8.8,10.1,4.8,6.4,6.6,3.1,,,,20.4
24.6,21.4,8.2,2.9,-0.1,7.3,1.9,3.5,,,,23.8
14.5,21.4,14.0,7.6,-2.7,6.5,0.8,4.4,,,,23.5
15.5,20.8,12.3,9.6,0.7,4.2,1.6,1.0,,,,21.8
18.5,,10.6,12.6,-3.1,4.0,1.6,-0.6,,,,24.7
17.4,,1.5,9.7,1.7,-1.8,1.6,5.9,,18.8,,25.6
19.4,,5.0,,3.8,,6.5,6.2,,18.6,,21.6
