Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
15.5,12.6,22.6,13.0,15.6,11.7,9.5,5.8,11.1,4.2,20.0,12.2
18.4,15.0,22.3,7.4,17.1,11.0,8.6,9.7,10.2,9.3,15.8,9.8
15.9,19.1,25.1,9.4,11.8,8.2,8.2,10.0,9.2,15.1,12.8,11.0
18.0,20.0,19.0,13.3,13.0,8.4,5.3,9.2,8.2,12.5,9.5,12.1
17.4,17.7,18.0,14.4,11.3,8.6,3.5,10.0,8.7,7.6,7.7,12.3
14.6,18.5,13.2,16.5,11.7,10.2,6.0,9.1,11.3,12.9,10.5,13.3
17.1,20.7,9.7,9.5,7.4,11.7,9.0,9.3,8.8,11.6,11.5,11.2
16.7,18.1,11.3,12.5,10.3,6.7,11.0,6.7,8.2,9.5,10.3,13.8
16.1,14.6,13.9,11.1,9.7,7.8,6.8,7.8,6.8,8.5,7.6,16.3
13.5,13.0,14.3,10.7,10.2,12.0,9.5,5.2,7.7,10.2,10.8,14.3
12.9,14.4,15.9,11.3,10.2,9.6,7.8,4.8,5.0,9.5,10.0,13.4
17.7,18.4,15.8,6.7,12.2,11.9,10.1,6.3,11.1,8.2,11.5,13.4
14.4,11.8,11.9,10.5,12.7,8.8,7.0,8.8,7.7,9.4,9.1,11.4
18.7,12.3,12.1,11.8,11.3,10.0,7.1,9.1,9.3,13.6,12.1,14.1
19.4,14.8,11.7,12.9,12.0,9.0,8.9,7.3,12.4,13.0,13.0,15.1
19.8,16.1,12.2,17.1,10.5,8.6,9.9,10.6,9.7,13.3,9.2,13.0
20.7,15.0,14.2,22.1,6.5,6.3,9.7,7.0,3.6,9.5,10.8,12.6
22.3,18.0,16.5,13.2,6.2,8.0,9.0,8.8,4.3,7.3,8.5,15.9
16.5,13.7,16.9,8.6,8.9,6.6,7.5,5.8,8.2,9.4,11.4,17.2
15.2,13.5,19.3,10.2,12.0,6.4,8.0,7.6,15.7,10.0,9.4,13.7
18.4,14.0,18.2,14.8,11.1,6.5,11.3,11.5,14.5,11.5,14.0,16.9
19.0,15.5,18.7,13.7,10.7,6.8,7.9,9.6,7.9,11.9,13.6,13.1
18.7,16.4,19.9,11.1,9.9,3.6,9.9,3.8,8.9,8.2,10.1,12.1
17.3,13.8,16.5,14.6,13.8,4.2,7.0,7.9,8.3,13.0,11.9,14.1
21.1,18.0,14.8,10.2,13.7,3.5,9.2,6.5,8.7,16.8,11.4,14.0
19.9,17.9,12.3,11.9,9.5,4.6,11.0,5.3,8.3,9.6,11.4,16.5
18.4,12.9,11.1,8.7,7.8,5.9,9.8,4.2,12.3,10.3,8.6,13.6
15.5,16.3,11.6,12.4,8.2,10.7,6.6,8.3,7.2,8.7,11.4,16.7
17.5,,14.6,11.5,8.7,13.0,8.9,6.1,9.1,9.7,11.9,16.8
18.0,,9.1,7.9,6.7,8.1,7.9,2.3,10.1,13.8,10.3,19.7
17.2,,9.4,,8.5,,3.0,5.0,,14.2,,15.3
