Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0,0,0,0,4.4,5.4,8.0,0,3.0,6.4,0
15.6,0,0,0,0,2.4,0,10.2,15.8,0,4.4,0
0,0,0,0,0.8,7.0,0,1.2,0,1.2,1.2,↓
0,0,0,0,2.8,1.8,0,0,0,0,0,↓
0.8,0,0,0.6,3.0,8.0,0.6,0,0,0,0,4.83 days
0,0,0,0,2.8,0,3.8,0,0,0,0,↓
1.8,0,0,0,0,2.0,0,3.8,0,0,0,18.22 days
0,0,0,0,0,2.5,0,↓,0,0,0,1.4
0,0,0,11.8,0,0,0.4,1.42 days,0,0,1.2,0
0,0,0,23.6,13.8,0,13.2,4.2,2.2,0,0,0
0,0,0,10.9,3.6,0,0,5.8,10.8,0,0,0
0,0,5.2,1.8,0,0,8.4,0,0,0,0,
0,0,0,0,0,7.4,3.2,0,0,5.0,0,0
0,0,0,0,0,1.2,0,1.0,0,12.0,0,0
0,0,0,0,0,7.6,0,0,0,0,0,0
0,1.4,9.0,0,0,1.0,4.4,0,1.0,0,↓,0
0,0,1.2,0,0,2.8,2.4,0,0,5.2,33.42 days,0
0.8,0,0,0,0,0,6.8,0,7.8,0,0,0
0,0,0,3.2,0,0,2.2,0,1.4,0,0,6.2
0,21.4,0,1.8,0.4,0,0.4,0,0.4,0,0,0
0,0,0,0,2.6,0.8,0,0,0,0,10.0,0
0,1.6,0,6.6,0,0.2,0,0,0,0,0,0
0,0,0,5.0,12.8,0,0,0,0,0,0,1.6
0,0,0,1.4,0.8,13.6,0,3.2,0,0,0.4,0
8.2,0,0,0.2,6.6,11.4,1.0,9.2,20.0,0.4,16.4,0
0,0,0,0,0,2.8,0.8,0,0,0,0,12.0
0,0,6.2,1.2,0.4,0,2.4,0,0,29.4,0,1.0
0,0,3.2,0,1.8,0.6,0,0,0,↓,0,0
0,,0,0,0,8.2,0,0,0,3.02 days,0,0
0,,1.2,29.2,0,16.0,2.0,0,1.0,0,0,2.8
0,,0,,0,,1.8,0,,0,,1.8
