Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
20.8,19.1,19.1,20.9,21.8,16.0,13.9,13.6,12.8,21.7,30.2,29.7
19.0,21.3,25.4,18.2,22.1,16.2,12.7,16.4,12.6,26.1,19.1,16.5
20.7,22.6,21.2,18.4,17.0,16.8,13.4,10.7,12.6,15.4,15.9,17.1
21.1,23.8,19.1,18.3,15.7,13.8,13.5,13.4,17.2,12.9,18.0,18.2
30.9,23.0,18.9,18.3,18.1,15.2,12.9,16.9,19.1,15.4,18.7,22.4
39.4,24.6,20.6,18.5,18.6,16.5,13.3,11.2,15.3,17.8,16.4,34.2
21.1,31.2,23.7,22.5,18.3,15.9,12.2,12.7,13.6,22.4,14.2,33.4
21.6,24.0,26.3,25.9,16.1,15.9,13.9,12.5,15.3,22.4,15.3,16.3
19.5,26.3,29.5,24.1,17.8,15.6,12.7,15.4,15.9,12.9,17.1,19.5
22.5,32.5,34.6,29.1,12.0,15.8,11.2,14.5,18.8,14.0,16.8,19.5
32.2,19.6,19.8,18.4,13.3,16.0,9.5,10.7,23.9,15.6,18.0,20.3
29.2,21.5,18.7,18.4,13.5,15.4,12.5,12.8,13.8,21.5,28.9,32.4
18.5,23.9,19.5,21.5,13.5,12.9,13.0,14.2,16.6,22.7,20.2,16.0
18.9,19.9,19.4,15.8,13.2,12.7,12.9,15.9,22.2,22.6,17.6,17.0
18.8,17.7,18.9,17.1,14.4,12.5,14.0,13.8,11.5,20.5,16.4,21.2
24.0,20.0,23.6,16.4,12.8,10.6,14.4,13.1,13.4,20.4,16.4,23.5
30.6,22.4,33.0,14.7,14.6,11.8,14.2,14.5,17.3,15.8,17.4,18.6
39.1,20.3,18.4,17.9,15.7,11.5,13.6,11.4,14.1,14.8,22.8,19.0
27.7,20.0,20.1,24.3,14.4,11.4,10.4,11.6,13.2,24.4,30.8,22.2
19.6,26.2,16.4,26.4,15.0,12.4,11.9,13.1,14.1,15.6,15.0,18.1
20.8,21.5,21.1,23.8,15.6,13.7,11.8,12.6,14.9,17.4,18.0,17.4
20.8,23.7,26.3,19.4,15.1,14.7,14.4,14.3,15.6,24.4,12.5,18.2
21.5,24.5,29.9,20.5,14.7,12.8,14.5,18.0,12.5,15.3,14.8,21.9
22.4,19.2,23.9,19.1,14.7,11.2,13.7,15.8,12.0,15.3,15.6,31.5
24.5,18.0,19.1,18.0,15.6,12.9,13.5,14.1,12.3,16.7,16.0,20.4
23.8,22.4,16.9,17.5,16.8,13.1,13.8,14.8,17.8,15.9,17.7,21.7
28.1,33.5,20.4,17.1,18.2,13.9,18.7,13.0,14.8,16.6,15.9,31.3
38.7,20.0,19.0,16.8,19.7,10.2,16.8,12.5,13.3,15.1,16.2,27.3
20.0,,21.0,17.4,14.2,13.0,11.6,15.4,14.0,16.8,15.3,20.1
19.7,,19.4,17.6,14.2,12.8,13.7,14.5,15.7,16.8,18.4,19.7
18.5,,19.8,,15.0,,13.8,15.3,,16.0,,21.8
