Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
22.9,21.7,36.5,16.9,19.9,14.1,13.9,13.3,19.5,17.3,30.8,16.0
21.7,28.1,34.9,22.2,20.0,13.1,14.1,12.4,15.8,24.8,18.1,13.8
24.7,28.9,36.4,22.6,18.7,12.5,14.3,13.9,17.0,29.4,20.4,16.7
42.7,23.1,23.8,18.9,16.5,13.1,14.0,12.8,15.4,14.2,16.9,16.9
20.2,24.2,23.6,23.2,18.2,13.1,14.0,13.6,14.9,16.3,15.5,18.2
22.0,23.7,17.5,20.2,15.9,14.7,15.7,12.6,13.6,21.3,20.9,16.9
22.4,28.9,20.5,23.2,18.1,13.7,13.9,10.8,12.5,16.5,13.0,17.5
22.1,23.6,23.8,20.1,15.7,15.4,13.6,11.4,14.1,14.4,13.6,19.5
20.9,18.7,23.2,16.1,16.4,17.3,13.0,10.2,12.4,14.8,12.7,32.9
21.5,21.7,25.5,16.1,18.2,16.7,15.1,12.0,13.9,15.1,16.7,16.6
26.5,27.0,,16.8,16.5,17.8,12.6,12.7,18.4,14.6,25.1,19.9
25.2,22.7,,21.9,15.7,17.1,13.4,12.1,18.5,15.3,15.1,17.9
24.3,19.0,19.2,19.2,15.9,14.8,10.8,13.1,13.2,17.2,15.7,16.9
27.4,21.9,21.5,20.6,17.7,15.3,11.3,13.8,17.1,22.2,18.9,17.8
28.5,22.3,22.0,21.3,16.0,14.8,13.3,16.2,21.0,16.5,15.3,18.4
23.8,23.3,23.2,27.8,15.3,15.5,13.1,16.7,12.2,17.9,16.1,19.1
31.4,25.9,23.3,31.4,16.9,16.2,12.9,13.6,13.6,12.8,15.4,24.9
26.4,23.1,23.6,18.4,17.7,13.5,12.6,20.9,16.9,18.6,20.6,30.3
22.9,20.4,22.8,19.5,17.8,12.4,13.0,11.3,18.7,13.8,17.0,20.6
23.3,22.1,25.1,21.0,17.3,12.5,16.5,13.9,24.9,14.2,31.1,28.6
23.4,21.1,22.4,30.6,18.9,12.7,14.6,13.5,21.1,15.3,36.8,19.7
26.7,20.8,23.2,17.1,18.6,12.6,16.2,12.1,14.2,14.8,16.9,18.6
23.7,22.6,27.4,16.9,21.3,13.4,13.4,13.3,14.2,22.2,20.1,20.9
36.1,23.3,26.9,17.4,19.3,13.6,13.3,17.7,14.5,27.9,21.2,19.9
43.7,30.0,18.1,18.9,18.4,14.5,14.8,12.6,14.2,17.2,24.3,24.7
23.0,22.9,18.8,14.0,13.8,16.2,14.8,13.8,17.1,14.1,16.4,19.3
25.0,23.5,19.7,13.9,12.7,15.2,12.9,14.8,21.6,16.2,18.6,22.6
28.1,27.9,26.9,16.5,13.6,19.7,13.9,13.1,13.4,17.3,18.0,30.3
31.6,,31.1,17.3,11.0,15.1,13.4,12.1,15.4,26.1,17.4,27.4
29.7,,16.7,18.3,13.0,12.6,12.5,12.8,13.6,21.4,16.8,40.7
21.4,,18.2,,14.8,,12.9,17.9,,30.1,,20.7
