Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
12.5,6.0,15.5,12.0,10.9,9.9,2.5,3.5,2.4,1.3,8.6,8.3
13.3,13.7,13.6,5.1,13.3,8.6,0.8,8.5,7.8,2.8,15.1,8.1
17.4,18.9,15.0,7.5,11.2,6.9,8.8,8.8,5.8,6.1,12.8,8.2
18.5,17.5,17.2,11.4,11.0,3.1,1.0,4.7,4.4,11.2,6.9,10.4
15.7,16.7,15.5,11.9,10.1,4.9,4.6,5.3,8.4,2.7,5.9,11.2
9.1,17.9,12.5,15.1,7.4,9.0,3.4,0.6,9.6,10.8,5.4,12.0
14.4,19.4,8.5,6.1,3.9,9.4,1.1,3.3,7.8,10.5,8.6,11.2
15.7,18.7,7.0,10.1,7.3,2.8,6.5,6.2,7.0,6.7,9.4,11.3
13.5,14.2,10.4,10.7,4.0,1.2,6.0,6.8,5.6,5.9,5.0,9.0
6.0,11.8,9.4,8.1,6.9,5.4,0.7,4.4,6.8,4.7,8.8,14.3
14.3,9.3,13.4,9.8,8.9,6.5,4.6,4.0,3.3,8.6,9.0,8.0
14.6,12.1,15.8,3.8,10.1,4.5,9.4,5.3,5.2,9.3,11.9,12.3
8.5,7.9,5.6,5.6,5.2,5.1,5.7,7.5,7.5,3.1,6.8,9.2
17.0,9.7,10.6,9.9,8.0,7.5,5.2,7.7,8.9,6.1,9.8,12.7
16.3,11.2,10.9,12.6,10.2,5.9,7.5,-0.6,7.0,9.2,11.3,12.5
17.7,15.7,12.3,12.8,8.2,2.9,9.3,5.3,8.8,9.2,7.8,12.1
18.6,11.0,15.4,12.2,1.4,1.1,8.7,7.6,-0.8,7.4,9.3,8.0
20.2,16.2,15.1,13.1,1.9,2.0,8.0,4.2,0.7,6.0,4.7,11.3
15.6,11.0,17.3,9.4,2.5,4.8,6.8,4.3,1.1,8.6,7.7,16.3
11.4,7.1,18.6,8.6,2.4,3.7,-0.6,4.5,6.4,7.7,8.1,9.9
14.2,12.4,18.1,7.7,4.9,5.3,2.0,10.7,12.8,10.7,10.3,16.7
16.1,6.5,18.3,13.3,3.0,-0.4,-1.8,7.2,7.4,8.6,11.5,10.3
16.0,10.7,17.7,14.1,2.6,-1.4,2.7,0.6,3.0,3.8,4.8,7.8
19.2,13.4,14.9,14.9,4.9,-2.5,4.3,-1.0,6.6,4.4,5.2,13.7
18.2,10.1,13.5,10.9,10.9,-1.0,5.7,6.4,6.6,13.5,4.9,15.1
18.3,11.8,11.5,9.1,9.3,-2.3,6.0,4.9,2.5,7.5,11.1,13.6
16.2,7.1,5.8,7.3,7.6,-2.4,8.0,2.1,3.3,6.7,7.2,8.1
12.8,14.0,6.3,10.9,6.7,-1.9,1.7,0.8,6.4,7.4,5.5,14.7
15.4,,9.7,10.0,6.8,2.9,3.9,-0.2,6.5,3.9,9.4,13.8
15.7,,10.0,8.0,5.3,6.6,4.6,-1.0,6.2,6.8,7.7,15.2
16.4,,8.6,,7.0,,-0.9,-0.1,,7.0,,14.7
