Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
16.1,11.6,14.4,10.2,13.9,7.2,-0.5,1.8,0.8,9.2,11.3,20.7
14.5,12.6,14.4,9.2,10.4,9.0,-2.1,1.1,9.3,7.9,10.9,14.4
14.7,13.3,18.1,6.0,6.3,10.4,-0.6,0.6,13.4,5.8,9.2,13.1
12.2,12.5,15.2,8.1,4.0,3.2,6.4,3.7,8.4,6.5,8.8,13.0
17.6,18.4,17.3,8.3,4.3,6.1,9.8,8.9,6.4,12.2,5.7,9.9
18.5,14.5,15.3,9.6,8.3,9.9,4.4,9.4,6.6,9.9,9.7,13.7
18.2,14.2,14.7,13.6,9.7,3.5,6.4,7.2,8.0,5.7,10.7,10.9
28.7,15.7,11.4,17.2,9.6,2.8,5.3,7.9,7.4,9.7,11.6,12.7
17.5,20.8,11.7,12.2,10.6,7.3,6.0,7.9,8.0,13.1,7.1,12.8
15.2,17.9,15.1,8.1,7.6,6.4,6.2,11.4,4.5,7.1,9.2,14.1
15.8,17.6,16.5,13.0,5.1,4.2,6.7,9.8,6.6,6.2,12.7,15.4
13.3,15.1,17.1,10.4,3.8,8.7,0.5,9.9,11.5,10.2,11.6,15.1
17.3,14.1,15.0,8.9,8.5,9.2,3.8,8.7,11.0,12.3,11.3,13.1
15.6,13.4,15.4,13.6,5.1,2.8,9.6,10.8,5.9,8.1,15.1,19.5
15.6,8.7,19.7,10.4,5.0,8.4,4.0,7.4,9.3,4.8,24.1,11.7
10.7,13.7,21.4,8.8,3.6,4.5,2.6,11.2,7.5,9.6,,12.4
17.3,13.9,14.2,9.6,8.0,2.3,6.7,9.1,3.0,10.8,14.6,13.3
16.7,14.0,10.8,8.1,8.6,6.5,9.4,8.1,9.9,13.9,15.0,
9.0,11.9,12.6,10.9,10.2,7.0,8.4,4.8,8.8,23.1,14.2,20.2
15.3,10.4,17.8,14.9,6.8,5.9,8.1,3.8,5.3,11.5,15.9,15.4
14.7,9.5,18.7,15.2,9.1,9.2,3.1,5.5,10.8,11.3,15.3,13.8
11.3,10.3,17.6,15.8,10.4,7.0,5.3,6.4,10.2,11.2,14.5,12.8
17.9,14.1,15.4,13.7,15.2,7.2,9.0,7.7,14.9,11.8,13.5,13.9
18.6,14.5,12.5,14.1,11.7,8.4,7.0,5.2,10.3,10.8,17.7,16.0
10.2,11.0,15.0,14.8,12.8,8.5,9.7,4.5,10.4,13.0,19.3,14.3
13.8,12.5,18.6,9.9,12.0,8.3,11.2,9.0,4.3,11.3,19.2,10.8
15.1,13.4,17.0,8.6,8.4,4.8,4.1,5.9,7.6,8.1,15.8,15.3
13.6,15.0,10.9,10.8,9.9,8.4,7.7,3.6,7.9,14.5,12.7,22.7
13.2,,13.7,14.4,7.3,7.8,8.4,5.0,9.7,9.3,15.3,17.9
15.3,,10.5,13.6,10.0,8.1,11.8,7.3,10.4,8.4,20.0,15.6
16.5,,8.5,,4.0,,4.2,1.8,,9.3,,12.5
