Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0.2,0,0.2,0,0.2,0.4,0.6,6.6,5.2,0,0,0
0,0,0.2,0,0,0,0,0.2,2.8,0,2.0,5.2
0,0.2,0,0,0,0,0,0,0.4,0,0.6,0
0,0,0,0.2,7.2,0.2,0,14.0,0.4,0,0,1.4
0,0,0,0.2,3.0,0.4,0,0,0,0,1.4,0
0,0,0,0,0,0.4,2.6,1.2,0,0,3.0,0
0,0,0,0,0.2,0,8.0,1.2,0.2,0,13.6,0
0,0,0,0,0.2,0.2,4.6,6.4,0,0,0.6,0
0,0,0,0,0,1.2,1.8,0.4,0,0.6,0,0.2
0,0,0,0,10.2,0.2,0,0,0.6,5.8,0.2,4.0
0,0.4,0,0,22.4,0.2,0.6,3.6,0,0,0.2,0
0.4,0,0,0.4,5.4,11.6,4.6,1.2,0.2,0,0,0
3.4,0,0,0,0.6,2.6,0.2,2.2,0,0,0,7.4
4.2,0.4,0,0.2,0.2,2.0,0,0.4,0,0,0,21.0
0,0,0,13.8,0.2,6.2,0,0.2,1.0,0,0,41.6
0,0.4,0,4.6,0.4,1.6,0.2,1.8,6.0,2.6,0,2.6
0,0.2,0,1.4,0,14.4,0,0.2,0,13.6,0,0
0,0,0,0,3.0,4.6,3.4,3.4,0,1.0,0,0
0,0.6,0,0,1.0,0,0,11.0,0.8,0,0,0
0,0,0.4,0,0,0,3.6,0.4,0.6,3.2,0,0.8
0,0,0,0,1.8,0.2,1.2,4.6,0,0,6.2,0
0,0,0,0,0.8,0,0,0.4,0,0,3.8,14.0
0,4.0,0,0,2.4,0,0,0,0.2,0,3.8,0.2
0,0.6,4.2,0,0,0.8,13.4,0,0.2,0,6.4,0
0,0,23.2,0,0,0,6.4,0,0,0,0.2,0
0,0,7.0,0,0.4,0,1.8,0.2,0,0,0,0
25.4,0,0,0,0,0,0.4,0.8,0,0,0,0
0,0,0,0,0,0,0,0.2,0,0,0,0
0,,0,0,8.4,0,10.4,0,1.8,0,0,0.6
10.2,,0,0.2,2.4,2.2,4.2,0,0,0,0,1.2
0,,0,,3.4,,0.8,0.6,,0,,3.4
