Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
28.8,26.4,39.2,17.9,21.7,13.7,13.3,13.3,19.9,,33.2,15.4
25.2,36.6,36.5,25.6,21.3,13.6,14.9,12.6,17.1,,17.4,14.9
32.4,40.7,36.6,25.3,19.6,11.5,13.3,13.0,22.0,,20.5,20.9
43.0,24.8,30.7,24.0,15.3,13.1,13.9,12.1,18.3,15.5,15.9,22.0
,29.5,,28.7,16.2,12.3,18.7,14.4,20.3,25.1,19.0,23.2
22.9,34.9,17.6,21.3,16.3,14.7,18.3,12.4,14.6,25.2,22.1,19.9
27.1,30.4,24.3,25.6,17.8,16.8,17.0,13.6,12.3,16.3,15.7,22.4
27.6,25.2,26.0,22.8,16.5,18.4,15.1,13.0,14.0,13.9,14.6,26.7
22.5,19.5,28.8,15.8,15.6,18.3,14.3,8.6,12.7,14.1,13.5,37.2
24.4,24.4,27.1,15.5,13.3,18.1,14.1,11.4,14.9,13.0,18.5,19.0
33.3,28.9,25.2,18.9,15.0,17.7,12.6,12.8,20.2,18.3,28.4,20.6
28.4,21.3,18.9,24.5,16.1,17.1,14.5,11.9,19.4,19.6,16.3,19.1
31.0,19.9,20.2,21.5,17.3,16.1,10.8,12.6,17.4,21.1,16.3,19.8
40.0,24.4,24.0,25.6,19.7,15.8,11.4,13.5,19.2,25.8,21.6,19.2
40.2,27.2,24.8,26.6,16.3,14.2,12.8,,19.3,18.5,17.9,21.7
33.6,28.0,30.1,30.1,17.5,16.3,13.0,16.1,12.8,18.2,17.4,22.6
34.6,30.2,29.9,30.0,19.5,16.4,11.6,15.7,14.1,15.0,17.0,30.7
29.4,26.0,28.3,19.1,21.1,12.3,13.5,19.5,,20.5,26.4,39.9
25.1,21.9,27.9,24.8,20.5,11.4,14.5,11.8,22.9,15.7,20.5,26.8
26.7,23.9,26.4,29.9,19.6,9.1,16.0,14.9,25.1,15.9,32.4,41.8
33.0,22.1,27.8,27.0,18.8,11.0,15.3,15.7,21.6,17.6,39.4,22.1
34.6,24.6,32.6,17.1,21.9,11.0,15.1,13.6,14.5,22.3,20.2,
29.0,28.4,31.8,18.5,21.1,8.3,13.9,15.2,14.9,28.3,23.8,25.0
41.0,33.5,30.4,22.7,20.1,15.6,12.8,18.1,14.8,32.3,23.8,26.8
43.5,34.9,18.8,20.6,19.9,15.8,13.9,12.7,,20.3,28.0,31.4
29.5,25.7,20.3,15.6,13.8,16.9,13.7,14.1,19.3,15.5,16.4,24.4
28.1,34.0,23.0,15.1,13.8,17.1,14.3,15.5,19.6,16.7,25.1,31.8
34.9,37.5,28.2,16.9,13.5,18.7,14.4,12.6,13.7,21.9,23.7,34.4
36.2,,28.6,17.5,10.2,,14.6,12.8,15.5,29.1,22.7,41.0
39.1,,14.1,23.6,12.1,,12.3,15.8,13.9,29.0,19.3,41.0
22.6,,18.1,,14.2,,13.4,17.4,,32.1,,23.6
