Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
22.2,21.6,38.6,17.2,23.2,14.3,13.7,13.9,19.6,17.6,33.3,17.0
21.2,31.9,36.5,25.8,19.9,13.7,14.9,12.7,16.7,26.6,,14.5
25.1,34.2,36.1,23.8,19.7,11.3,14.5,13.8,19.0,28.3,20.4,19.6
41.5,22.8,25.0,23.6,16.6,13.3,14.7,14.1,17.7,14.1,16.4,19.2
20.4,26.8,23.0,28.9,17.0,14.5,15.3,15.1,17.9,21.7,16.9,21.1
21.0,32.3,18.4,19.6,16.8,15.1,17.9,13.3,15.6,23.4,21.9,19.1
22.0,28.5,20.4,24.9,18.8,14.1,17.3,12.6,11.9,16.6,15.3,18.7
22.9,22.8,24.9,22.1,15.4,18.1,14.8,12.4,13.6,14.6,14.7,20.7
19.8,20.4,24.6,16.6,17.1,18.1,14.5,9.6,12.9,14.5,13.4,37.9
21.4,23.8,23.8,16.5,14.4,17.5,15.1,12.3,13.9,14.9,17.0,
28.3,28.1,20.5,17.3,15.1,17.9,13.4,13.3,20.4,15.8,27.9,17.9
22.9,20.9,18.9,23.9,16.8,14.7,13.9,11.8,18.2,18.6,16.1,17.7
29.4,19.5,18.8,,17.8,16.0,11.3,12.6,14.7,21.9,16.4,18.8
34.3,22.4,21.6,,19.3,15.7,11.7,13.2,17.1,23.3,20.2,18.1
26.7,22.3,21.8,,14.8,14.7,14.1,16.2,19.8,16.8,16.1,19.5
24.2,23.8,28.1,31.5,15.6,16.3,13.4,15.3,12.9,19.5,16.9,20.1
31.4,28.9,26.0,31.0,18.1,16.9,12.8,16.2,13.2,14.8,15.3,26.2
26.2,22.1,25.6,18.3,19.4,12.4,12.4,19.4,,20.3,23.3,39.0
21.8,19.6,24.3,22.0,21.9,12.6,14.1,11.5,,15.3,17.4,20.0
23.2,21.9,23.4,27.4,18.5,11.4,16.8,13.5,,15.2,32.0,
23.9,20.2,25.5,29.4,19.3,13.1,15.1,14.6,,15.1,38.8,19.4
25.1,21.0,29.0,18.6,19.9,12.6,15.8,13.1,,,17.2,18.5
24.0,25.6,31.9,17.9,21.7,11.6,14.2,15.2,,26.6,21.7,19.3
37.0,31.0,30.5,20.6,19.2,11.7,14.2,17.8,,32.8,18.8,25.4
42.1,34.7,18.2,19.4,18.9,13.5,15.8,12.5,,20.2,24.8,27.7
23.8,22.4,19.7,15.3,14.6,15.3,14.0,13.6,,15.7,16.5,19.2
25.4,30.1,20.8,15.6,13.9,17.9,13.4,15.3,19.8,17.0,21.2,24.0
,38.0,28.1,17.6,14.1,19.6,13.9,12.5,13.3,18.9,19.2,27.2
35.1,,28.4,17.0,11.6,18.1,14.2,12.5,14.9,28.6,18.6,26.8
32.8,,16.1,22.1,13.8,13.5,12.5,13.5,14.6,24.8,16.9,41.8
21.3,,17.2,,14.2,,13.3,17.6,,33.1,,
