Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,9.2,15.8,0,0,8.2,0,0.2,0,0,4.4,1.8
0,3.8,0,0.2,0,4.2,0.6,0,0,0,0,0
0,0,0,0,0,0.8,2.6,6.4,4.4,0,0.2,0
4.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0.8,0,0.6,4.2,2.0,1.0,0,0,12.2,0
0,0,0.2,0,1.4,0.2,1.6,1.6,0,0,17.6,0
0,0,0.2,0,2.2,0,2.2,1.4,3.6,0,1.2,0
19.4,0,0,5.6,0.2,0,0.2,0.4,2.0,0,0,0.8
1.2,0,0,0,0,4.0,0,0,0,0,0,0
5.2,0,0,0,8.6,0,0,0.2,0,0,0,0
0,0,0,0,2.6,,0.2,0.8,0,0.4,2.0,0
0,0,0,0,0,0,1.6,0,0,0.6,0,2.0
0,0,0,0,6.8,0,28.4,0.2,0,0.4,0.4,0
15.8,19.6,0,1.6,4.4,0,3.8,0,0,0,0.2,0
0,0.4,2.2,2.4,1.8,0,3.6,0.4,15.8,0,0.2,0
0,0,0,0,0,5.0,0.2,0.2,0,0,0.2,0
0,0,0,0,0,0,2.4,2.4,0.4,0,0,0
0,0,1.4,3.6,0,1.0,0.4,0.6,0,0,0,0
0,0,0,6.4,0,0.2,0,0,0,0,0,0
0,0,0,1.4,2.4,0,0,0,0,0,0.4,0
0,0,0,0,6.2,0,0,0,0,2.4,3.6,6.0
0,1.6,0,0,0.4,0,1.6,0,4.4,7.0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,3.2,1.4,0,0,0,1.2,0,0,0,0,0.4
0,0,0.4,3.0,0,0,0.8,0,0,0,0,0
1.0,0,0.4,7.0,0,0,3.2,0.2,0,0.2,0,30.6
0.6,0,0.2,4.0,0,0,0.8,0.8,0,0.2,0.4,5.2
0,0,0,1.6,0,0,0,17.4,0,0,0,0
0,,0,0,0,0,0,1.8,0,0,0,0
0,,0,0,0,0,0,2.2,0,0,0,0
0,,0,,0,,0.6,0,,1.0,,0
