Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
38.3,31.0,38.4,24.1,23.8,17.1,13.5,12.4,25.1,26.7,34.3,21.0
37.5,38.4,38.5,26.8,20.8,14.9,17.3,15.4,24.1,31.5,22.0,21.1
40.4,42.2,39.8,30.0,19.4,14.7,17.2,15.6,25.8,27.6,24.4,26.3
46.4,35.8,33.5,30.8,18.2,13.5,18.2,15.4,25.1,29.8,21.1,29.2
28.2,34.0,33.1,33.4,17.5,13.8,20.1,17.3,27.9,35.9,23.6,31.5
30.4,32.5,23.1,25.7,19.2,13.3,21.3,,16.2,27.9,29.5,29.0
32.5,35.7,25.8,29.3,22.9,17.1,18.1,20.6,17.2,19.8,24.4,29.7
35.1,28.4,31.7,27.3,19.2,19.7,16.7,16.1,17.3,19.6,18.8,36.3
29.5,25.8,33.0,20.0,18.8,18.3,16.1,14.3,17.7,20.5,22.4,42.4
29.6,27.0,31.8,19.7,15.0,20.3,20.1,14.3,18.0,21.9,25.7,32.8
38.2,31.7,29.4,21.8,16.2,23.2,16.9,14.2,22.7,22.3,33.7,30.9
43.3,25.7,24.9,25.1,16.1,15.9,17.5,14.8,27.2,24.9,22.6,29.1
38.0,24.2,24.6,25.3,18.5,17.4,14.3,14.5,23.1,25.8,23.6,28.4
43.1,27.1,28.4,26.8,20.6,18.2,14.5,17.2,24.9,27.6,25.7,30.6
45.8,32.3,29.0,29.2,20.6,18.2,15.5,21.6,31.8,25.1,26.0,33.3
45.7,35.6,32.1,34.4,20.2,17.7,15.3,17.9,15.6,20.8,23.7,36.7
42.5,37.3,33.8,33.8,20.7,17.5,15.7,19.0,16.0,20.7,24.6,38.6
41.2,35.0,34.8,24.4,26.4,14.9,16.2,16.4,21.3,28.2,32.8,42.9
33.1,27.4,34.5,31.3,25.9,12.8,17.9,15.2,28.1,21.3,,45.2
35.7,28.5,35.0,32.7,23.7,13.8,19.2,16.9,31.3,23.3,43.1,46.8
39.0,29.3,33.9,26.2,23.5,13.5,17.6,19.2,19.1,27.1,40.6,33.4
42.7,33.3,37.4,22.0,25.7,13.8,18.9,18.4,18.0,31.3,27.7,32.8
41.9,33.8,34.3,20.9,26.3,13.7,18.8,19.0,19.4,34.4,28.5,37.1
45.0,36.2,24.8,25.0,27.1,16.2,17.5,24.1,19.4,37.9,29.8,37.2
44.8,35.8,22.2,23.7,21.8,18.5,18.7,15.8,20.8,24.5,34.2,37.8
37.1,36.8,24.0,20.9,17.3,19.8,17.6,16.4,24.9,22.3,23.7,39.0
23.7,38.4,25.9,18.5,15.1,21.2,18.4,17.5,29.6,22.9,28.5,41.2
33.0,39.2,29.1,21.8,17.0,22.7,20.3,17.2,20.1,26.4,32.2,37.7
38.0,,30.3,21.6,12.8,17.2,15.3,14.9,20.8,32.3,32.2,43.6
42.2,,19.3,22.8,14.9,14.6,14.1,20.4,21.6,35.2,22.5,43.1
30.0,,22.9,,16.7,,13.9,23.0,,32.5,,29.7
