Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0,0,0.2,0,0.2,1.0,12.0,0,7.2,5.2,0.6
3.2,0,0,0,0,1.2,0,10.6,4.8,1.8,14.6,0
0,0,0,6.4,1.0,8.4,0,1.0,1.2,0,0.2,0
0,0,0,0,1.0,1.4,0,0.2,0,0,0,1.8
0,0,0,9.8,1.0,1.8,1.8,0,0,0,0,0
3.2,0,0,0.2,0,0,14.2,0,0.2,0,0,0.2
0,0,0.2,4.6,0.4,0.6,0,1.0,0.2,12.2,0,16.4
0,0,2.0,0.2,0,4.2,0.2,0.4,0,0.2,0,38.2
0,0,0.2,5.6,0.2,0,0,0.2,0.4,0.2,0,0.2
0,0,0,18.8,6.0,0.4,14.2,6.0,14.4,0.2,0,0
0,0,0,9.4,2.8,0.4,3.6,1.2,2.6,0,0,1.8
0,0,3.4,0.2,0,0.2,8.6,0.4,1.8,0,0,0
0,0,0.2,2.4,0.4,0.4,4.0,0.2,0,0.4,0,0.2
0,0,0,0,0.2,3.6,0,0.2,0.2,13.0,0,0
0,0,0,0,0,2.4,0.2,0,0,0,0,0
1.2,0,15.4,0.2,0,0,0.4,0.2,1.0,0.2,32.0,0.8
0.2,0,0,0,0,12.0,2.8,0,1.4,0.4,1.0,0.2
0,0,1.4,0,0,0.2,8.0,4.2,2.4,0,0.4,0
0,0,0,2.8,0.2,,0,2.4,1.2,0,0,1.0
0,16.2,0,0.2,0,0.2,0,0,1.0,0,0,0
0,0,0,0,0.6,0.2,0,0,0.2,0,0.2,0
0,0.8,0.6,0.4,0,1.2,0.2,0.2,0,0,0,0
0,0,0,6.4,13.6,0.2,0.2,0.2,0,0,0,0.2
0,0,0,0,1.2,2.4,0,1.4,0,0,0,6.8
20.4,0,1.4,0.6,0.2,9.4,0.8,6.0,8.8,0.2,8.0,0
0,0,0,0.4,0.2,5.6,0.2,0.4,0,0,0,4.0
0,0,10.0,0.6,0.2,0.2,0.4,0.2,3.8,3.4,0.2,0.4
0,0,0.4,0,16.0,0,0,0.2,0.2,11.8,0,0
0,,0,0,0.8,12.8,0,0.2,0,0,0,0
0,,2.0,8.4,0.2,15.8,2.6,0,0.2,0,0,1.6
0,,0,,0,,0,0.2,,0,,0
