Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
20.7,18.6,36.6,16.4,20.7,13.5,13.5,13.9,14.9,17.3,22.0,14.6
19.1,22.6,37.5,22.8,19.7,12.7,14.4,12.7,14.1,24.2,17.7,13.8
27.3,22.4,23.8,16.9,17.1,12.6,13.8,13.5,15.8,14.8,16.4,15.6
22.3,19.1,20.5,20.0,14.2,12.8,13.4,13.3,14.9,12.7,14.5,15.8
19.1,20.2,21.2,29.9,14.5,13.0,15.4,17.2,18.1,26.8,16.0,16.1
18.8,24.5,15.8,16.9,14.6,13.5,17.6,16.4,12.8,15.4,16.0,15.6
18.6,22.4,18.4,18.1,19.4,12.9,14.8,11.7,11.8,15.6,14.9,15.9
19.6,18.6,19.8,18.7,14.9,15.9,13.6,11.1,13.3,12.2,12.9,25.5
17.7,17.3,19.6,14.7,13.3,15.6,15.2,11.5,12.6,12.7,14.1,24.7
18.4,20.0,18.1,14.4,13.9,16.2,13.7,12.1,12.9,12.9,14.5,14.9
21.9,21.4,19.0,14.9,15.3,17.3,13.9,11.9,18.6,14.1,27.1,16.4
19.1,16.2,16.0,20.7,16.0,16.2,12.4,11.6,14.1,14.8,14.0,15.8
19.7,16.9,16.4,16.5,15.7,14.2,12.2,13.0,16.5,21.6,14.5,16.2
23.0,19.2,18.6,16.8,16.9,14.6,13.2,14.5,18.9,16.7,15.4,17.1
29.7,18.7,18.2,22.1,15.1,14.7,13.6,15.9,17.8,15.2,15.5,18.1
23.9,18.7,19.6,29.3,15.4,16.3,13.1,12.5,11.8,15.2,14.3,17.7
29.3,26.9,20.3,24.4,17.6,16.1,14.0,13.8,12.3,13.0,15.1,19.6
21.2,18.6,19.7,15.6,17.0,12.6,13.5,14.3,15.8,15.5,21.3,35.4
19.8,17.9,19.1,19.0,22.2,11.9,13.2,12.3,22.6,13.9,14.2,20.4
20.2,19.5,18.7,29.5,17.6,12.3,16.1,13.8,21.4,14.3,32.2,43.5
19.5,17.6,18.7,20.8,18.4,12.6,14.5,13.9,12.3,14.8,29.2,16.1
21.0,17.8,23.5,16.2,17.2,12.2,17.4,12.8,13.3,15.9,16.9,15.9
20.1,18.9,20.9,15.8,17.4,13.2,10.9,14.5,13.2,23.9,17.2,16.0
38.9,26.1,25.1,16.9,20.4,13.2,14.3,15.6,13.7,31.4,17.3,18.2
23.5,33.9,15.5,16.9,15.9,14.7,15.5,12.1,14.4,17.4,18.6,20.0
21.0,18.5,17.4,13.6,15.9,15.5,13.3,13.5,19.7,14.4,14.0,16.9
21.4,20.2,18.6,15.3,13.8,17.1,13.0,14.1,13.0,14.9,16.9,19.4
23.4,30.6,21.9,14.9,14.8,18.5,13.2,11.8,13.3,16.4,15.1,20.6
24.1,,18.5,14.9,11.9,15.4,13.3,11.4,14.0,27.1,16.1,27.8
27.1,,15.0,19.6,13.0,14.6,11.4,14.9,12.5,22.4,15.4,37.7
17.8,,16.2,,14.1,,11.8,19.2,,30.3,,19.3
