Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
34.2,28.2,37.1,21.0,20.9,15.0,12.5,11.9,17.2,22.1,32.2,16.0
31.2,35.3,36.2,24.8,18.6,12.3,14.0,12.8,17.3,26.3,19.4,15.1
36.4,40.6,37.2,24.2,17.0,11.5,13.7,12.5,20.9,26.8,21.9,23.0
43.7,26.2,36.4,24.2,14.9,11.3,16.4,11.7,16.1,16.8,16.2,24.3
23.9,32.8,31.4,28.3,16.1,11.9,15.9,14.0,16.4,22.5,19.6,26.0
26.3,34.7,18.6,21.3,16.5,12.9,15.7,14.4,12.9,20.9,22.8,22.5
30.9,31.4,23.9,24.7,19.3,15.4,13.8,14.0,13.7,18.5,17.5,26.2
32.9,26.3,26.7,21.7,15.3,16.1,14.0,10.4,12.7,14.7,14.1,32.2
24.6,20.1,30.5,15.6,13.7,15.2,13.0,9.5,12.6,13.6,15.6,38.6
28.5,25.9,25.1,18.2,12.0,16.0,14.1,11.6,13.0,16.7,20.9,24.2
34.1,26.0,25.1,20.5,14.6,16.2,13.2,11.8,17.5,19.0,30.3,25.4
28.0,18.4,19.9,23.7,15.5,13.7,13.3,11.8,19.6,21.9,18.4,20.6
33.4,20.0,19.8,,14.6,14.4,10.8,11.4,18.4,24.9,18.2,24.1
40.6,25.9,25.0,25.3,18.7,14.5,13.0,10.5,19.0,25.9,20.6,24.8
41.5,30.6,26.1,26.7,17.2,14.6,13.9,15.4,19.9,21.3,19.9,25.4
40.4,32.6,30.4,29.8,16.2,13.9,12.1,15.1,12.6,19.1,18.2,29.3
35.5,33.3,31.9,29.0,16.9,12.0,13.5,14.1,14.4,15.1,18.7,35.5
29.5,31.2,31.0,19.6,19.7,11.4,12.4,12.7,18.0,21.1,28.8,40.5
28.0,23.2,30.2,24.6,19.2,11.4,13.8,10.8,22.7,15.7,24.7,35.6
33.0,25.8,30.9,28.7,18.8,10.5,15.1,14.6,25.8,17.5,34.7,43.9
37.8,25.5,29.6,26.1,17.6,11.8,14.6,16.2,15.6,22.7,39.5,24.0
40.0,30.3,33.4,19.2,19.2,10.9,15.2,13.5,12.9,27.5,23.8,28.3
35.4,31.9,32.5,24.0,19.1,14.1,13.1,,14.4,30.7,24.2,31.4
41.4,32.5,28.1,25.3,17.4,13.7,13.8,18.8,13.4,34.1,27.0,32.1
44.8,32.9,20.6,20.7,16.5,14.4,13.5,12.2,16.8,22.3,28.0,34.2
34.4,33.9,21.1,15.4,12.2,15.5,11.9,14.0,19.2,16.7,17.4,32.3
28.6,35.8,23.7,17.2,12.1,15.1,12.7,15.8,19.5,18.5,25.4,37.9
33.2,37.4,26.8,18.7,13.2,15.3,12.8,10.3,15.6,23.8,28.3,38.5
35.7,,27.9,18.8,9.6,12.7,13.5,12.1,14.9,30.2,27.5,41.3
39.2,,17.9,20.7,12.1,14.0,10.6,16.4,16.0,33.8,19.9,41.3
23.8,,18.8,,13.2,,13.7,18.0,,32.8,,25.5
