Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
16.8,14.3,16.6,10.0,13.6,7.9,1.1,3.5,3.7,9.7,11.9,21.5
14.8,14.2,17.7,11.7,10.4,8.0,0.8,3.4,7.3,9.5,11.3,14.7
14.6,15.4,18.1,8.2,7.4,9.9,3.8,3.1,13.4,6.8,9.4,11.5
13.3,14.6,16.1,10.0,5.8,4.4,9.0,4.3,8.8,8.5,8.3,12.4
18.5,18.5,17.6,11.0,6.2,5.6,10.1,8.8,6.5,11.7,6.4,10.8
18.3,15.1,17.7,12.0,9.6,8.7,4.8,9.0,6.7,10.1,10.9,13.6
20.9,15.4,15.0,12.7,8.9,5.9,8.0,7.7,7.9,7.2,10.0,11.6
28.0,16.5,14.2,18.6,10.1,3.6,5.3,7.9,8.0,11.1,12.1,11.4
18.5,20.3,15.0,11.7,10.9,6.6,7.3,8.9,7.1,14.0,8.7,12.7
17.7,18.7,18.5,9.0,8.1,7.0,7.0,11.4,5.3,8.0,12.1,14.5
16.6,18.5,18.0,12.3,6.1,3.4,6.9,10.3,8.1,9.8,14.8,16.4
14.9,15.1,17.9,10.8,5.9,6.0,3.2,10.3,12.2,10.5,13.2,15.8
17.5,14.0,15.7,10.9,8.4,8.8,4.8,9.4,13.3,13.1,13.7,15.8
15.2,14.5,18.8,13.0,6.4,4.0,9.9,12.3,5.8,8.2,18.2,20.5
15.2,10.0,20.8,11.8,6.3,7.7,4.5,10.4,9.6,6.8,21.5,14.1
12.2,14.9,21.7,9.9,5.6,6.6,3.0,12.1,7.4,11.3,18.1,13.8
16.4,13.7,15.8,11.1,7.6,4.2,5.7,9.3,4.0,12.8,16.4,15.7
15.6,13.3,12.4,9.5,10.7,5.4,9.7,8.0,10.5,14.5,16.1,17.1
11.0,11.7,14.5,13.0,10.2,7.1,8.9,5.9,9.0,21.7,15.1,19.7
16.1,11.6,19.3,14.6,10.2,6.4,7.9,5.1,6.0,11.3,16.6,15.8
15.3,10.1,19.9,16.5,10.8,7.8,3.3,6.8,11.6,11.0,17.8,12.3
12.7,12.8,17.8,16.9,10.4,6.7,5.4,5.7,12.8,11.1,18.7,13.6
17.8,15.9,16.2,14.4,12.8,7.4,8.4,8.3,14.8,11.9,16.2,14.7
19.1,15.8,13.9,15.9,11.7,8.3,8.1,5.2,12.9,12.1,18.6,15.8
13.5,13.7,15.3,16.2,13.7,8.6,9.8,4.9,10.3,13.3,19.3,15.1
16.4,13.2,19.3,10.1,13.1,8.8,10.9,9.9,5.0,12.9,19.4,12.5
17.0,15.6,19.3,8.3,11.9,6.0,4.4,5.8,9.6,10.3,16.5,17.3
15.0,17.3,11.9,9.4,10.2,6.8,6.2,5.8,10.4,15.0,13.7,24.0
15.1,,13.9,14.9,7.7,9.2,9.7,5.4,10.6,11.5,18.5,18.6
17.8,,10.2,13.6,9.3,7.1,11.3,7.7,11.0,8.8,22.5,15.6
16.5,,10.1,,6.7,,6.7,4.0,,8.1,,12.0
