Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0,0.4,0,0,0,3.6,1.2,3.8,0.2,0,0
0,0,0,0.6,0,0,0.2,0.2,0.6,0.6,0,16.4
1.2,0,0,0.4,0,0,0,0,0.6,0,1.2,0
0.2,0,0,0,13.0,0,0.2,1.8,0,0.4,0,0.4
0,0,0,0,4.2,0,2.2,0,0,0,2.6,0
0,0,0,0,0.2,0,4.0,0.8,1.0,0,9.4,0
0,0,0,0,1.0,0,2.6,0.4,3.4,0,33.2,0
0,0,0,0,0,3.2,3.4,3.4,0,0,5.6,0
0,0,0,0,0,0,10.2,3.6,0,1.4,0,1.2
0,0,0,0,13.0,0.4,0.8,0,0.2,6.8,1.8,0
0,0,0,1.2,20.0,0,0.4,9.8,0.2,0.2,0,0
0,1.5,0,0,5.6,1.8,0.4,5.2,0,0,0,0
11.6,0,0,0,0.2,0.6,0.4,0.8,0,0,0,4.2
10.0,0,0,0,0,6.0,0,0.2,0,0,5.6,24.0
3.4,0,0,10.2,0.8,4.4,0,0,2.4,0,0.2,6.8
1.8,3.6,0,6.6,2.2,5.2,1.2,0,2.8,1.0,0,3.4
0,0,0,0.8,0,↓,0.2,0,0.2,18.2,0,9.4
0,0.2,0,0,2.6,43.22 days,5.0,2.6,0,9.4,0,0.2
0,1.0,1.6,0,7.4,0.2,0.2,8.2,6.4,0.6,0,0
0,0,2.2,0,1.4,0.2,10.0,8.0,0.2,7.6,0,0
0,0,0,0,9.0,0.2,1.6,3.0,0,8.2,25.2,4.6
0,0,0,0,4.4,0.2,0,2.4,0,0.2,13.2,17.8
0,0.8,0,0,0.4,0,0,0.2,0.2,0,17.0,0
0,0,0,0,0,2.2,0.8,0.2,0.4,0,13.8,0
0,0.4,14.4,1.4,0,0.4,10.0,0,0,0,0,0
18.2,0,7.4,0,0,1.0,0.4,0,0.2,0,0,0
2.8,0,2.8,0,0,0.2,0.2,0.6,0,0,0,0
0,0,0.2,0,0,0.2,0,0.6,8.2,0,0,0
0,,0,0,1.6,0.2,4.4,0.2,9.8,0,6.6,1.4
37.0,,0,0.6,0,1.8,0.2,0,0.4,0,0,2.6
0,,0,,10.2,,0.6,0.8,,0,,1.8
