Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
22.1,22.0,30.9,19.8,22.5,16.1,16.2,12.9,17.8,18.2,31.5,20.8
22.3,27.5,29.7,22.9,26.7,15.8,18.7,13.2,17.9,21.4,26.8,16.8
27.8,32.6,32.8,26.6,18.8,13.9,16.3,15.4,17.8,22.6,18.6,24.2
38.7,29.8,24.6,18.5,17.2,13.4,14.8,12.0,17.0,15.8,17.4,21.1
20.5,20.6,26.6,23.2,16.7,13.4,15.3,15.3,17.0,19.2,16.6,21.0
22.9,25.5,18.1,22.6,16.5,14.7,17.6,17.1,21.1,27.8,23.9,21.1
24.6,29.6,19.1,23.2,16.9,16.3,17.7,15.3,14.1,16.7,22.8,22.3
27.1,22.9,23.6,21.0,17.1,13.7,14.7,15.1,14.7,15.8,16.6,22.6
20.5,22.3,22.6,15.3,18.5,19.3,15.9,13.9,12.9,14.5,15.9,30.1
21.3,21.6,28.0,16.7,19.0,18.5,17.3,13.1,14.3,16.1,16.9,22.3
25.4,24.2,22.3,18.1,15.2,19.7,17.1,11.7,16.1,14.2,23.3,19.5
29.0,32.6,24.2,20.5,18.0,15.7,21.0,13.0,24.1,15.7,18.9,20.8
23.8,19.5,18.7,19.9,18.1,16.7,12.5,14.5,14.8,16.6,19.4,19.9
30.5,21.4,19.2,19.9,19.4,18.6,15.7,14.9,16.6,20.1,21.2,23.3
30.9,22.6,21.8,21.5,17.9,16.2,14.0,16.8,23.9,19.2,19.1,20.1
27.7,29.5,21.9,24.9,17.9,16.0,15.6,14.3,11.6,17.8,18.8,20.1
29.8,24.3,23.2,25.3,16.6,15.1,14.2,16.1,13.8,15.6,18.1,23.4
28.1,30.1,21.2,,16.9,16.0,13.8,19.4,18.3,18.6,19.6,31.2
23.2,22.1,23.3,21.3,20.0,12.8,14.6,13.4,23.0,15.9,19.6,30.4
21.6,20.6,23.3,22.6,21.2,13.2,13.7,18.5,22.9,18.4,25.6,27.5
29.1,22.0,22.8,26.4,19.5,12.9,16.9,16.0,22.0,19.1,40.7,25.5
22.7,21.4,21.8,19.5,19.5,13.0,18.3,13.1,16.7,17.3,19.0,21.1
24.5,22.2,26.3,21.0,21.1,13.2,19.9,14.0,17.1,19.3,18.9,26.9
25.6,21.6,23.7,21.5,18.8,14.1,14.0,16.8,16.6,25.3,21.6,22.9
35.8,27.6,25.6,20.6,22.8,15.9,16.2,14.4,17.0,32.8,23.9,23.9
23.2,26.1,20.2,20.4,17.1,15.8,15.9,15.7,17.4,22.6,19.6,21.2
19.7,22.4,19.9,17.3,13.8,18.3,13.8,16.0,21.8,19.1,20.8,28.2
25.4,28.2,24.9,18.9,18.2,19.5,15.3,16.6,15.0,18.8,22.6,37.3
27.9,,26.4,18.9,14.9,19.8,14.6,14.1,16.0,25.6,28.3,28.8
29.1,,14.5,23.3,13.7,16.5,10.4,14.6,15.0,26.3,15.9,
22.2,,19.8,,15.9,,14.3,17.6,,32.4,,24.0
