Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0,0,0,9.8,0,6.4,2.8,0,1.6,0.4,0
0,0,0,0,0.4,0,0.2,14.4,0.4,0,0.4,0
0,0.6,0.2,0,0,0,0,2.8,0.2,9.2,0,0
0,2.4,0.2,0,0.2,6.2,0,0.8,0.2,2.0,0,0
0,0,1.2,0,0,3.4,0.6,0,0,2.8,0,2.4
0,0,0,12.8,0,1.4,22.6,0,0,0,0,0
0,0,3.2,6.8,0,0,3.8,0,0,0,0,0
0,0,0.6,0,5.4,1.2,0.8,0,0,0,0.2,2.2
0,0,0,0,0.8,1.4,0.2,0,0.6,0,0,6.6
0,0,0.6,0,12.0,0,0,0,9.4,0.8,0,0.2
0,0,8.4,0,0.2,3.0,3.6,8.2,1.2,1.4,0,1.0
0.8,0,0.2,0.2,0.2,0.6,0,0,1.6,0,2.0,0
0.2,0,0,0.2,0,0,0.4,1.6,9.0,4.2,2.0,0
0.4,0,0,0,0,0,1.0,0.2,20.6,0.2,8.6,0
1.0,0,0,0,0,0,0,0,2.0,0,0,0
0,3.6,0,0,0,0,0,0,13.4,0,0,0
0,0.6,0,0,0.2,4.2,0,0.4,0,9.8,0,0
0,1.2,13.4,0,0,8.6,0,0,0.4,1.0,0,0
0,0.2,5.8,0,0,0.4,0,0.2,0.2,2.6,0,0
1.0,0,0.2,0,1.8,3.6,1.8,9.4,0,0,0,3.0
0.8,0,0,0.4,0,3.2,1.8,1.2,1.2,0,0,0.2
1.6,0,0,21.6,0,0,7.8,5.6,1.2,16.4,8.6,0
7.0,0,0,0,2.2,0.6,2.8,11.0,0.6,8.8,5.4,0
5.2,0,0,0,1.8,13.8,0.8,0,0,0.4,2.2,0.8
0.4,0.4,0,0,0,2.0,0,1.2,5.8,0.2,0.8,0.2
0,0,0.4,0,12.4,0.2,4.8,0.6,0.6,0,0,0
0,0,1.0,0,4.8,0.2,0.4,0,12.6,0.2,0.4,1.6
3.6,0,0.2,0,0.6,0.2,0,0,2.2,0,0.2,1.0
14.2,0,0,0.4,4.2,0.2,0,0,1.8,0,0.2,0
1.2,,0,6.2,0,0,2.4,0,2.0,0,0,20.4
10.6,,0,,0,,2.0,0.8,,1.8,,0
