Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
13.8,9.7,14.3,4.5,10.0,3.0,-4.0,-1.1,-0.2,4.7,7.4,18.2
10.4,7.3,11.4,5.6,4.6,-2.3,-1.2,0.9,7.4,6.2,8.6,10.8
10.2,8.3,14.1,6.7,-1.5,-0.8,2.0,2.0,7.9,2.5,4.5,8.1
11.4,8.0,13.9,5.5,0.4,-2.7,5.3,3.9,3.2,5.7,-0.3,9.0
17.1,16.3,14.3,6.2,1.7,2.2,5.4,4.1,1.3,12.3,2.3,6.9
16.4,11.7,13.9,6.9,5.3,4.7,-1.4,2.8,2.4,5.6,3.2,11.2
17.2,10.0,11.8,8.3,2.1,3.2,1.8,2.7,2.0,5.5,6.6,6.6
23.1,12.1,9.8,12.1,3.9,-1.3,1.5,2.6,3.7,10.8,5.7,5.5
13.7,21.3,11.8,6.9,7.4,1.3,1.8,5.3,3.9,9.0,6.9,8.6
10.0,15.9,10.9,6.8,-0.4,2.6,0.9,6.6,2.9,0.4,10.3,9.0
10.5,15.9,10.0,8.9,1.3,-0.3,-1.0,3.4,5.0,6.4,15.1,10.6
9.3,10.9,14.3,9.8,1.2,4.2,-0.4,7.4,8.3,6.2,8.8,9.7
15.3,9.7,12.0,4.8,4.3,7.1,4.0,4.1,4.7,5.4,9.3,13.0
10.4,10.4,12.3,9.8,5.4,0.2,5.5,7.3,0.9,5.3,17.3,15.0
10.1,6.1,17.6,2.2,7.1,3.8,-2.2,6.4,5.4,5.8,18.7,8.8
6.6,13.9,17.5,5.1,1.3,3.8,-2.1,6.6,3.8,6.3,14.8,9.8
15.6,8.9,9.3,7.5,9.0,0.2,3.1,5.5,-2.2,10.0,11.2,11.6
11.6,8.3,8.8,3.4,7.7,2.5,5.0,3.3,5.0,10.0,9.9,14.0
8.9,4.0,10.8,6.9,11.2,4.1,2.2,1.3,4.1,14.8,14.0,21.4
12.6,7.6,19.4,14.9,10.0,1.8,3.8,-3.4,0.5,7.2,13.2,11.2
8.8,3.2,17.1,14.5,9.9,4.9,-3.4,1.3,7.6,5.4,12.0,7.4
9.1,9.4,14.3,14.4,8.7,3.9,1.2,0.1,4.1,7.1,12.8,10.7
19.7,10.1,13.7,10.3,9.0,4.8,3.1,3.7,10.3,7.8,12.1,7.3
12.9,10.6,10.6,9.1,4.1,4.0,3.3,-0.7,6.9,8.5,15.0,11.7
8.5,8.4,13.2,12.6,8.4,2.4,5.4,-2.3,7.2,11.8,15.1,8.5
9.2,11.3,14.9,6.4,5.1,5.0,3.1,5.4,-0.9,8.7,15.9,10.8
11.8,12.6,16.9,3.3,6.5,4.9,-0.9,2.0,6.1,6.0,12.8,15.3
10.7,14.3,6.3,7.0,3.7,4.4,4.2,-2.6,4.5,9.1,11.3,20.1
12.1,,8.6,10.2,0.4,3.0,6.2,1.0,2.0,5.2,18.4,15.6
14.7,,5.8,8.0,5.5,0.8,6.3,2.0,6.2,3.9,20.7,8.2
11.4,,1.1,,-3.0,,-0.9,-2.4,,1.5,,5.7
