Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
32.8,25.9,30.6,23.1,11.6,14.2,9.1,10.5,13.6,13.3,15.1,25.1
25.9,27.3,35.1,17.5,15.1,15.4,11.5,9.8,12.3,18.0,13.7,20.8
24.3,21.1,30.3,18.2,15.7,14.5,11.5,10.0,12.6,10.9,19.2,25.1
25.3,22.7,35.8,23.4,13.0,13.1,8.1,11.3,12.3,12.5,23.4,28.9
26.0,27.6,30.8,27.5,19.0,11.5,8.4,10.6,14.7,14.1,13.5,20.4
25.2,31.0,35.9,13.4,23.1,11.0,9.7,11.2,15.8,21.9,19.1,20.2
24.0,33.1,26.8,15.6,22.6,11.0,9.5,11.9,16.3,17.5,19.1,25.6
27.0,27.7,37.9,15.4,17.2,10.3,11.1,10.4,18.2,16.5,16.3,18.9
29.9,29.9,27.6,20.2,16.1,13.0,11.8,12.7,13.2,17.1,16.7,14.0
34.5,28.2,19.7,20.0,13.3,11.8,9.0,9.5,12.0,12.3,18.1,17.5
35.5,27.5,28.7,18.1,13.7,9.4,9.7,11.0,12.5,11.7,23.6,21.7
31.5,31.2,27.2,16.9,17.0,9.9,7.9,10.1,12.4,12.0,18.8,30.1
39.5,33.2,29.6,18.7,17.7,8.7,7.0,11.5,11.5,13.4,14.2,31.7
17.6,22.3,21.7,23.2,18.3,11.2,9.3,12.6,9.9,17.8,14.1,17.9
20.9,23.7,25.7,24.7,17.7,12.2,10.0,14.1,11.3,20.5,16.8,18.9
26.8,18.5,29.9,18.4,15.6,10.4,11.1,14.3,11.6,16.2,21.9,25.3
29.6,22.0,30.8,16.8,13.6,12.2,10.9,14.3,15.6,14.4,27.1,17.2
34.2,23.8,15.9,21.5,15.5,9.2,13.3,18.0,10.1,12.5,18.8,19.0
36.1,22.0,14.6,24.7,14.9,11.7,11.7,9.2,12.1,,23.7,27.9
30.2,21.1,18.8,26.0,14.8,11.8,13.7,9.7,14.9,18.8,30.7,20.9
30.0,29.4,20.4,21.7,15.5,8.8,13.8,10.8,14.6,11.2,31.0,19.5
23.3,27.0,24.8,14.5,18.3,12.1,12.5,12.4,10.9,11.1,13.5,24.0
22.5,38.4,27.4,17.3,12.9,9.3,7.2,11.0,15.7,11.0,14.0,31.3
22.1,31.1,20.9,21.2,13.7,4.6,7.9,9.6,15.1,17.1,16.2,32.6
24.0,26.7,19.6,22.7,10.8,8.7,10.0,10.2,12.0,22.0,15.5,33.9
27.4,21.0,16.8,23.4,10.1,6.7,6.6,9.2,13.5,16.4,15.8,25.9
25.2,24.5,18.2,23.8,11.9,8.2,7.9,12.2,12.6,14.3,20.4,26.3
26.5,24.0,15.6,19.3,10.9,9.0,12.2,15.4,14.3,17.8,22.0,34.4
20.7,25.5,16.6,15.4,8.9,11.0,10.7,15.7,11.2,20.6,24.6,31.1
22.5,,17.1,20.2,10.9,7.3,9.2,12.3,12.9,20.4,21.4,25.9
17.0,,20.3,,13.3,,12.4,14.4,,13.4,,24.8
