Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
15.2,10.5,15.2,11.6,5.1,2.8,2.6,7.6,9.5,2.7,11.2,9.0
15.9,12.0,14.2,14.1,12.9,1.6,-0.1,4.9,3.2,10.8,15.4,11.9
12.6,14.2,12.1,12.1,14.7,4.2,4.2,8.5,2.7,15.1,11.7,11.1
12.4,14.5,13.0,13.0,10.5,4.8,9.5,6.9,1.4,10.3,8.2,12.3
12.8,17.0,14.1,13.2,10.6,8.2,10.8,9.4,6.6,6.7,14.5,12.7
17.1,16.6,11.4,13.2,8.8,2.6,11.1,8.1,11.7,6.9,15.7,12.3
17.7,17.3,12.3,7.5,11.3,7.1,8.1,5.1,7.0,7.2,9.3,25.0
17.0,19.7,13.6,9.5,12.2,11.7,8.3,9.1,2.8,11.4,6.4,21.9
14.7,19.9,13.6,13.9,6.8,10.1,8.4,4.3,10.3,14.7,7.5,15.3
12.3,17.1,11.7,13.2,7.8,3.2,7.3,8.5,11.8,9.2,7.7,14.8
13.1,13.2,18.4,17.6,6.5,2.7,5.9,7.8,8.1,4.6,9.3,12.6
21.7,15.1,14.9,14.2,10.5,7.4,1.7,4.0,9.0,5.8,9.0,14.1
14.4,12.4,13.7,10.6,11.2,7.7,4.4,8.0,5.7,7.6,17.5,15.9
10.9,16.4,12.0,12.7,4.7,7.4,1.9,7.6,9.0,11.1,14.6,14.9
13.5,11.2,13.6,8.9,7.8,9.0,5.4,10.7,10.6,18.7,12.3,15.3
11.9,13.9,11.2,13.7,7.8,5.8,6.7,5.4,3.6,18.9,7.3,15.4
11.2,10.0,14.6,11.7,9.6,7.1,7.7,6.0,4.1,15.1,9.0,13.9
14.3,13.0,22.5,3.2,11.3,8.5,6.2,7.8,10.0,13.9,9.3,15.5
23.6,17.2,12.0,8.8,8.4,2.9,8.2,5.7,6.6,11.4,12.2,16.4
19.1,12.5,15.0,6.5,9.9,3.9,6.3,4.1,3.7,10.8,22.0,15.4
20.0,15.4,10.5,10.8,10.9,3.1,5.2,7.0,6.6,6.1,10.8,13.3
19.8,19.3,10.5,9.1,12.1,1.6,7.1,7.1,5.0,6.5,9.3,13.2
17.8,20.5,15.6,10.8,10.9,5.6,7.2,2.5,9.6,10.7,10.4,10.7
14.3,21.7,20.1,12.2,11.7,6.7,7.5,1.5,4.4,5.2,11.6,12.5
16.6,15.5,17.2,15.5,9.2,7.1,6.3,1.3,8.6,6.5,11.4,14.0
18.6,11.4,9.3,10.2,3.0,8.1,6.0,3.2,2.6,7.5,11.3,12.5
20.6,12.6,8.1,9.0,7.6,4.8,8.4,3.8,6.2,9.3,13.9,14.5
22.1,20.2,11.6,7.2,13.6,3.2,8.6,1.2,7.2,9.2,14.1,21.3
27.5,,15.2,9.6,12.2,5.1,9.9,-2.4,4.0,8.8,13.2,19.8
14.8,,11.5,8.8,5.9,8.7,7.2,3.2,5.5,5.5,14.1,17.4
13.4,,11.8,,7.9,,7.0,7.8,,13.9,,16.7
