Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
20.5,17.3,18.0,21.1,21.1,14.8,13.9,14.0,12.2,18.6,31.3,29.9
18.2,18.7,19.6,18.3,22.3,15.4,13.1,16.9,11.9,24.8,20.1,16.3
19.9,19.6,20.6,17.9,18.5,15.5,13.5,11.7,12.3,14.9,15.5,17.2
20.3,19.6,18.5,17.1,16.2,14.1,14.4,14.4,16.3,12.9,18.5,17.4
28.8,19.3,18.1,17.6,18.1,14.9,13.8,16.6,18.4,13.7,19.5,19.0
39.0,21.5,18.3,17.9,18.7,16.7,13.2,11.4,15.4,14.9,16.6,34.3
18.7,26.9,19.8,21.2,18.7,16.7,13.4,13.3,13.7,19.6,14.0,34.5
20.0,21.4,21.7,26.9,15.9,15.7,14.0,13.2,15.2,19.3,15.1,16.4
18.1,23.2,22.4,21.9,17.8,14.6,12.9,15.3,16.0,13.8,17.2,16.8
19.3,32.0,33.7,29.2,13.4,14.9,12.1,15.5,19.2,12.9,16.6,18.0
28.8,18.5,19.1,19.1,13.7,15.7,10.5,11.3,23.9,14.0,15.7,17.4
29.9,20.7,18.2,18.3,14.0,15.7,12.4,13.4,13.9,16.1,23.5,29.1
17.9,22.1,18.3,21.3,14.4,13.7,13.3,14.5,15.9,20.6,21.1,17.0
18.2,18.9,18.4,16.0,14.2,14.0,13.3,16.5,22.2,21.5,17.1,17.2
18.2,18.5,18.4,17.4,14.4,13.1,14.3,14.2,11.3,20.7,15.1,18.0
19.9,19.0,19.5,16.6,13.5,12.0,14.7,13.2,13.3,19.7,15.5,20.9
25.9,21.1,31.5,15.0,15.2,12.4,14.8,14.3,17.1,16.1,15.8,17.0
38.7,19.1,17.6,16.4,15.4,12.6,14.3,11.8,14.2,15.1,22.0,17.4
23.7,19.3,19.6,18.4,15.1,11.8,11.3,11.5,13.1,24.8,28.9,18.8
18.9,20.0,17.1,20.0,15.9,12.5,12.8,13.2,14.2,15.1,15.8,17.3
20.0,21.2,18.4,21.5,16.1,14.0,12.2,,15.1,16.3,17.1,16.6
19.3,22.5,20.0,17.3,15.6,14.6,14.5,,15.6,24.4,13.6,17.3
20.3,24.2,27.5,20.1,15.8,13.4,14.5,16.1,11.8,14.6,14.1,20.7
19.6,19.2,24.3,20.0,15.4,12.0,14.3,16.5,11.6,13.7,14.9,31.7
20.2,18.3,19.0,18.3,14.8,12.3,13.9,14.2,11.8,16.5,14.9,18.7
20.4,19.4,16.5,16.6,16.7,13.5,13.9,14.4,14.6,15.6,15.9,18.4
25.0,33.0,22.0,18.1,18.9,13.2,18.4,12.0,14.8,16.1,15.2,26.4
35.2,19.6,18.7,16.6,19.2,9.6,14.3,11.5,13.4,13.5,15.7,22.3
21.1,,20.3,17.0,14.6,13.3,12.5,14.5,13.3,14.2,14.9,18.7
18.4,,18.5,16.7,15.2,13.0,14.3,15.9,14.1,18.4,18.5,18.1
16.9,,19.4,,13.8,,14.1,15.3,,15.8,,19.5
