Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
32.0,26.6,28.1,28.8,24.2,15.6,13.5,14.8,16.0,25.2,37.0,34.2
29.0,29.4,27.0,26.4,25.0,17.0,13.7,17.5,15.2,28.8,35.6,23.4
28.6,31.8,33.7,26.1,25.2,16.1,11.0,16.2,16.5,23.0,24.0,27.7
33.6,33.0,28.6,29.6,17.2,17.0,18.0,17.6,19.8,21.1,29.1,28.5
36.7,35.0,26.0,29.6,20.6,16.8,21.2,18.6,20.6,24.0,30.5,33.2
42.5,37.6,29.5,25.6,20.7,18.6,15.0,12.4,21.2,24.2,27.5,37.5
38.2,39.6,29.6,27.0,22.0,17.2,12.5,14.0,17.2,27.0,20.5,39.2
33.3,39.4,31.0,32.4,21.2,12.3,16.4,15.4,17.8,29.2,21.0,34.6
31.0,34.2,33.1,32.0,19.2,14.6,14.9,14.9,20.4,22.0,23.1,30.7
31.2,32.3,35.0,29.0,12.5,14.6,12.9,20.5,20.1,21.5,26.5,29.3
36.0,29.1,36.8,38.2,14.8,16.8,11.0,13.0,27.0,22.5,28.8,33.4
36.0,27.2,27.0,30.5,18.6,13.6,11.3,12.9,18.6,24.1,33.0,35.0
26.2,31.2,26.5,27.2,19.0,14.1,14.3,16.0,19.3,24.7,31.0,23.2
24.8,28.6,29.4,17.2,19.0,14.7,13.5,17.9,,27.8,28.6,24.5
29.6,26.2,27.0,20.7,17.8,13.6,14.6,18.9,16.0,28.2,23.0,23.6
32.0,29.2,28.7,22.8,15.7,10.8,16.1,15.6,15.6,24.2,27.7,25.5
34.3,32.4,35.4,20.5,14.0,13.0,19.0,16.0,19.0,20.7,27.6,31.2
39.8,35.0,24.5,24.2,16.8,14.0,15.9,13.6,23.0,20.2,29.6,31.8
43.4,31.5,26.6,26.0,15.5,14.3,19.5,14.0,16.6,30.2,32.4,31.0
44.1,33.0,25.0,27.8,18.2,13.6,13.1,12.1,18.5,,32.0,33.1
40.5,29.5,29.7,27.3,18.0,15.0,13.6,12.9,20.6,22.0,24.6,27.8
37.1,29.5,28.4,28.0,19.3,13.6,14.5,15.9,24.2,29.5,18.0,24.9
38.1,34.3,26.6,30.0,16.6,14.8,14.4,17.6,18.8,25.0,16.8,30.3
38.5,35.6,29.0,26.5,18.3,14.0,17.6,17.4,18.8,21.1,24.0,35.8
38.0,24.8,25.1,25.5,17.6,13.8,15.4,18.5,20.5,24.8,26.0,38.7
38.2,29.8,19.6,22.0,20.1,12.0,15.6,18.2,21.6,23.2,26.5,39.5
36.3,31.2,24.4,22.0,21.0,11.4,19.0,14.2,28.5,24.0,27.1,43.6
39.0,30.2,32.4,23.2,23.0,11.9,16.0,13.6,19.6,23.8,28.0,42.0
39.0,,30.1,21.6,16.9,13.5,14.6,15.4,17.2,26.4,27.4,34.0
23.5,,26.3,22.2,14.5,14.0,12.2,14.2,19.6,30.6,29.5,37.0
23.4,,28.5,,16.0,,17.4,14.3,,33.1,,37.5
