Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
22.7,21.3,21.3,25.0,21.5,14.0,13.0,13.6,12.7,18.0,22.9,23.6
21.4,23.0,23.4,20.2,21.8,16.0,14.4,14.6,12.4,17.3,27.9,17.4
19.9,23.4,29.7,20.3,24.1,15.1,15.4,16.3,13.4,17.0,17.4,17.3
21.6,25.0,20.8,19.4,15.5,14.6,18.2,15.3,15.3,14.4,17.9,18.4
23.3,23.6,20.5,18.1,18.4,15.4,16.6,16.5,19.3,15.9,23.1,20.1
39.3,24.4,22.8,19.2,17.8,15.7,12.5,13.6,17.5,19.4,19.6,29.7
20.7,27.3,24.8,19.2,18.7,18.8,12.8,12.1,14.5,18.6,15.6,35.7
20.6,30.2,24.4,30.4,16.3,15.3,13.3,14.6,15.5,19.2,16.1,26.5
21.9,24.1,24.3,20.1,17.2,15.3,13.3,13.2,15.4,16.1,19.0,21.6
22.1,32.6,29.3,22.5,12.0,14.6,11.4,19.4,16.6,13.6,18.6,19.6
24.8,21.2,23.0,20.8,15.4,15.5,12.1,12.1,22.1,15.4,18.4,20.6
23.9,22.3,21.4,22.4,16.1,16.0,13.2,12.8,15.2,16.9,23.6,22.9
18.0,24.9,21.3,22.1,16.3,14.2,13.1,14.0,17.2,18.4,28.9,21.2
18.9,20.0,21.3,18.4,16.5,14.2,13.7,16.3,20.6,21.3,17.0,18.9
20.8,19.5,20.0,16.5,14.6,12.3,13.3,14.9,13.4,25.3,17.9,21.6
20.6,20.9,24.0,17.3,13.5,11.8,15.0,12.5,12.9,23.3,20.1,23.1
22.9,22.0,33.5,17.6,,13.9,17.5,14.3,16.3,19.8,19.0,20.5
35.8,23.0,19.8,17.6,16.4,13.7,13.7,12.6,20.4,18.7,20.8,21.8
37.7,,23.6,20.6,15.3,,16.5,11.7,12.4,21.7,21.4,21.1
24.8,,18.8,19.3,15.9,13.8,10.4,11.2,14.6,15.6,22.7,22.1
30.5,,20.0,20.3,15.4,13.4,11.3,12.2,15.2,17.5,18.1,20.8
23.5,,21.3,17.0,15.9,13.5,13.9,13.4,14.7,24.2,16.8,19.5
22.3,26.4,24.7,18.8,14.9,12.6,12.6,14.8,13.0,17.3,17.7,20.7
21.8,30.4,23.2,27.6,15.9,12.5,14.6,14.8,13.2,15.5,18.6,33.0
23.5,21.4,22.9,19.0,15.5,12.7,13.1,14.4,13.4,17.5,19.9,21.8
26.1,22.4,18.1,18.0,16.4,15.3,13.9,14.0,14.5,16.8,18.7,23.0
29.9,26.4,20.3,17.7,19.2,12.2,16.9,11.8,22.2,16.9,21.1,29.3
33.3,33.5,28.1,18.4,17.9,12.5,16.7,11.6,12.3,14.8,20.3,37.4
35.2,,20.5,17.5,16.7,11.7,12.7,12.2,13.6,16.2,19.5,22.9
20.2,,21.1,18.0,13.7,13.4,,12.8,14.2,19.3,19.7,20.8
18.2,,21.1,,13.1,,14.3,12.3,,17.3,,21.5
