Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
15.9,11.7,15.9,7.6,11.2,0.8,4.5,2.6,10.2,6.0,4.3,14.4
17.0,12.9,13.4,11.2,4.6,3.9,7.9,4.1,9.8,2.7,8.2,12.3
15.0,18.5,16.7,5.2,11.0,6.9,9.9,8.1,9.5,10.3,10.0,7.1
14.7,13.5,14.4,4.3,9.0,9.0,2.8,2.0,9.1,9.1,4.3,12.1
14.6,13.3,17.6,6.8,4.5,12.4,4.8,5.8,9.6,6.4,8.2,15.8
16.1,14.5,18.1,13.4,5.3,10.1,7.5,1.7,3.2,11.5,9.1,12.2
12.8,11.6,17.8,8.0,6.9,5.5,10.1,4.1,10.0,14.1,7.2,4.6
14.2,18.0,19.9,9.3,8.1,11.1,8.0,-0.2,5.3,5.7,11.3,11.0
11.9,12.0,15.7,4.3,11.6,5.5,5.7,-0.2,10.9,6.4,8.6,9.3
10.4,13.4,17.9,10.3,10.5,10.1,6.7,7.0,11.7,8.5,11.7,10.1
14.4,10.8,18.9,13.8,9.5,8.7,7.1,6.5,6.9,5.5,4.8,10.7
15.2,11.2,18.1,12.8,12.6,4.7,7.0,2.0,9.0,7.8,12.1,9.7
15.0,14.2,18.3,10.1,14.6,-0.5,3.6,5.3,9.1,1.8,12.9,10.0
16.1,15.9,17.7,11.5,3.4,-0.6,3.7,6.7,9.2,1.3,11.7,14.4
8.6,10.0,15.8,11.0,8.9,-0.2,9.4,6.9,5.7,2.3,9.4,4.0
5.9,12.7,16.9,10.7,2.1,1.5,9.1,0.8,8.6,12.1,11.7,10.4
11.4,11.6,13.0,10.0,7.6,2.2,-0.7,4.9,5.5,8.5,11.0,15.2
12.6,13.3,15.1,9.1,8.4,9.7,1.1,0.2,6.8,10.0,13.2,7.8
15.5,11.8,11.0,6.9,11.1,6.3,9.3,6.7,7.5,5.7,7.8,8.6
16.6,13.7,4.6,7.2,11.5,8.9,8.9,5.6,1.8,1.2,8.8,13.3
16.0,9.5,7.3,7.9,2.5,9.8,2.8,6.9,7.4,7.1,11.5,12.2
16.7,10.9,12.2,12.3,4.6,10.3,5.6,6.5,10.4,6.4,15.0,8.2
16.2,16.2,7.6,9.6,6.5,9.1,6.1,4.0,8.9,6.5,9.5,11.3
15.3,20.0,12.2,5.3,9.8,3.4,1.0,0.5,8.8,6.9,8.7,15.1
12.6,17.6,14.3,6.7,2.9,3.1,1.8,3.6,10.2,4.5,9.3,14.0
16.8,15.1,11.6,4.2,6.6,1.3,6.9,3.0,1.5,9.9,10.0,14.9
17.8,10.8,13.0,2.8,7.6,-0.2,4.6,0.8,6.0,7.9,10.3,16.7
15.0,15.6,11.9,10.5,1.9,4.0,8.0,8.8,2.4,2.9,11.9,19.9
15.7,13.9,12.9,11.2,5.9,4.5,10.5,2.3,9.8,4.1,9.9,20.3
11.6,,12.4,10.9,-0.4,1.7,6.9,4.0,4.7,11.1,11.9,19.3
14.0,,6.8,,2.7,,9.1,8.2,,6.7,,15.7
