Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
27.4,23.9,38.2,17.7,22.0,14.1,12.7,12.8,18.8,22.6,34.2,17.5
23.5,37.3,36.9,26.2,20.3,14.2,15.8,12.5,17.5,26.4,18.2,16.3
30.5,41.1,38.4,26.3,20.7,10.1,13.8,13.2,21.6,28.9,20.4,22.8
43.4,22.7,29.6,22.7,15.7,12.0,12.9,13.0,19.6,15.7,16.3,23.4
21.2,26.2,26.8,29.2,17.3,12.2,17.4,15.0,19.4,23.3,19.7,24.9
22.3,34.9,18.0,22.5,17.0,14.6,17.4,12.7,15.6,24.4,24.0,20.9
24.3,29.9,24.5,26.9,19.2,17.1,16.4,14.6,13.1,16.8,19.8,23.7
26.7,24.6,27.6,23.5,16.8,18.8,14.8,13.2,15.4,13.3,14.6,29.4
21.6,20.8,27.5,17.1,16.1,16.7,15.1,9.2,12.7,15.1,14.3,39.4
22.7,25.2,27.2,16.6,13.5,18.1,15.2,12.3,14.5,14.6,17.9,18.3
31.5,29.7,24.4,18.4,15.3,16.9,12.9,12.2,20.2,19.3,29.5,20.3
27.9,21.9,19.8,25.4,17.2,16.0,14.7,12.4,20.0,19.6,17.3,20.7
29.5,21.3,19.0,20.5,18.2,16.1,11.4,12.8,17.6,22.3,17.1,22.1
38.5,24.6,22.6,24.3,19.9,16.9,13.0,14.0,19.9,25.6,22.3,22.0
38.6,24.9,22.7,27.4,16.1,14.7,13.7,15.9,19.5,18.4,19.5,23.7
31.3,27.2,28.8,30.6,17.0,16.0,13.1,16.4,12.4,19.8,18.6,23.1
37.0,31.4,28.4,31.1,19.3,17.5,12.7,15.6,13.2,15.0,17.2,30.7
30.2,26.3,27.9,18.6,22.0,12.4,14.4,18.0,19.4,21.3,28.4,40.9
24.0,22.4,24.3,22.7,20.7,11.3,14.7,11.8,23.0,15.7,20.2,25.9
24.3,25.1,25.1,30.9,17.9,10.0,16.0,16.1,24.7,16.7,35.0,44.6
29.7,21.8,26.0,27.6,20.4,11.9,14.7,15.7,18.9,17.3,41.6,20.6
31.1,23.3,32.4,16.9,21.8,11.5,15.5,12.9,15.4,22.5,20.7,21.2
25.7,25.1,31.5,19.1,21.0,11.0,15.0,15.3,15.9,28.9,24.2,24.0
41.9,33.8,30.6,23.8,18.8,15.8,14.5,17.9,14.9,33.5,24.8,25.9
46.0,35.2,19.6,21.8,19.0,15.8,15.9,13.7,16.5,23.5,29.3,31.9
28.1,25.1,21.6,16.1,14.8,16.8,12.6,14.0,20.5,16.0,15.0,23.0
29.0,30.7,23.1,15.9,13.1,16.1,14.6,15.4,19.4,17.3,25.7,29.5
35.6,38.1,28.6,16.8,15.4,17.6,14.2,12.2,14.6,22.9,23.8,31.8
37.8,,29.7,17.7,10.1,14.6,14.8,12.1,15.3,30.1,22.8,35.2
40.0,,16.9,23.2,12.5,13.6,11.8,15.7,14.7,28.3,19.2,42.6
22.5,,20.0,,13.1,,12.3,17.6,,33.6,,22.6
