Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
16.5,13.7,16.3,13.5,12.8,3.6,-1.1,-0.2,0,8.7,20.9,18.2
15.1,14.3,14.8,14.0,9.4,5.4,1.0,2.8,0.6,11.1,16.3,6.6
16.4,15.4,19.9,15.4,12.0,6.5,5.1,4.1,3.0,10.0,8.9,7.9
17.9,17.2,17.2,17.5,2.9,5.9,5.0,0.4,4.5,8.1,12.9,14.9
20.0,19.2,12.8,16.5,4.0,4.1,5.1,2.5,3.6,7.5,12.3,18.3
24.8,20.6,16.9,15.6,7.2,6.9,0.4,-2.0,3.5,8.2,10.9,19.6
24.9,21.7,17.4,14.8,6.7,3.5,-0.6,-1.6,2.1,10.7,2.8,21.7
18.5,24.2,18.6,15.7,8.4,2.1,0,1.2,2.0,11.8,3.9,20.7
15.6,20.2,19.3,16.1,5.7,3.1,1.4,1.4,7.1,9.8,5.6,18.5
17.7,20.2,20.1,19.1,-1.9,6.2,3.2,3.0,10.6,7.0,11.8,16.5
19.9,16.2,21.5,19.6,2.4,4.1,-0.1,-0.7,8.3,10.4,15.2,19.3
18.0,14.3,16.7,16.8,1.8,2.5,-0.1,0,3.1,10.9,16.5,17.9
7.4,15.6,15.7,14.4,9.3,-0.4,2.1,0.4,6.1,10.7,11.4,11.6
9.4,12.9,15.8,2.2,10.5,0,4.1,1.3,6.3,11.5,11.4,13.6
15.6,13.5,16.1,6.7,5.8,-1.1,-2.3,0.5,2.3,12.8,8.6,14.2
15.7,14.2,16.6,7.3,6.5,-2.5,-0.3,-1.6,-1.8,8.9,12.3,9.9
18.5,16.3,19.1,12.1,8.2,-1.1,1.9,-1.0,2.4,9.5,12.7,14.7
22.7,20.6,13.0,12.2,3.8,-0.1,-0.6,-2.0,3.9,7.1,15.1,18.4
26.0,15.8,13.9,13.4,1.6,0.1,1.8,-3.9,-1.7,14.1,15.7,17.8
26.7,19.9,11.8,15.1,3.6,0.5,-2.8,-1.1,1.9,11.1,16.6,18.1
23.5,15.8,13.1,14.2,3.5,1.4,-1.5,-1.5,5.7,8.7,10.7,11.6
22.1,17.1,14.2,13.4,7.4,0.8,-2.7,0,6.9,13.0,0,11.1
24.2,18.2,16.1,13.8,10.7,0.1,-0.2,-1.2,4.1,13.4,2.8,14.8
23.0,16.4,12.1,14.7,9.4,1.2,1.6,1.4,4.5,9.9,5.0,18.1
22.2,13.3,9.1,11.7,9.9,4.2,-0.7,3.6,4.3,11.4,8.4,21.4
21.8,15.7,2.6,9.4,9.5,2.9,0.7,3.5,6.0,11.0,11.0,23.0
21.8,18.7,9.9,10.2,9.3,5.7,2.7,-2.8,7.4,9.8,12.8,25.7
22.7,19.5,14.8,11.1,8.4,2.3,2.9,0.2,2.7,13.7,11.2,24.1
21.8,,17.8,10.0,4.7,-0.4,0.1,2.9,3.0,15.4,10.1,19.2
14.9,,15.0,11.6,2.0,-1.2,-1.2,4.3,6.7,14.4,14.1,20.1
9.5,,14.3,,2.6,,0,0.7,,17.0,,18.9
