Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
34.6,32.0,35.5,21.5,19.2,15.0,11.0,13.9,17.5,21.2,31.2,15.1
36.0,32.0,33.0,23.5,21.0,15.2,11.6,14.0,17.7,24.5,28.5,15.5
36.0,36.0,33.0,21.5,19.4,9.8,14.4,11.2,21.3,27.9,18.1,18.0
39.0,34.0,,16.6,15.2,10.8,14.0,13.0,18.5,23.0,19.5,20.7
25.0,24.0,31.0,24.2,15.6,13.0,15.0,11.8,14.8,25.5,18.5,25.5
28.5,,20.5,26.4,17.4,15.6,15.9,12.8,11.7,21.0,19.6,24.0
,33.82 days,24.8,23.4,14.8,15.8,10.7,12.2,9.8,25.5,16.0,25.5
32.02 days,27.2,26.0,,12.6,10.2,15.0,11.1,11.6,14.4,15.5,30.0
,,,19.02 days,13.7,14.2,11.7,8.0,13.5,17.1,12.8,32.7
29.62 days,25.02 days,27.82 days,18.4,10.3,15.0,10.8,6.6,16.3,19.5,19.5,34.5
,,25.6,21.1,15.6,15.1,11.0,10.7,19.5,18.5,24.5,
35.2,26.02 days,23.6,22.0,16.3,12.2,11.0,13.5,18.1,18.1,24.5,29.02 days
35.8,21.0,24.0,19.5,15.1,15.4,6.6,14.8,19.5,19.5,17.6,24.8
37.8,27.0,26.1,23.0,15.9,13.5,8.6,11.5,20.5,23.0,20.0,26.6
38.6,31.0,27.1,24.2,17.7,14.3,12.5,14.0,17.5,27.0,,
40.8,31.2,29.3,,18.0,13.9,14.0,13.0,12.0,19.4,21.82 days,29.62 days
36.5,33.0,28.9,25.32 days,19.0,14.8,10.5,16.5,16.0,12.7,22.8,
31.2,30.2,24.4,26.0,20.0,8.0,12.0,16.0,19.5,18.2,25.0,34.9
35.7,28.9,28.4,25.2,18.9,10.9,11.0,9.5,22.6,14.0,29.8,38.8
35.8,28.7,30.1,26.3,18.8,10.4,13.5,11.0,23.2,18.2,32.3,39.0
36.5,28.5,32.0,25.0,18.5,10.5,14.0,15.0,20.6,25.2,36.7,36.5
38.2,29.4,24.0,22.6,19.0,11.5,,13.8,15.6,27.0,29.5,30.8
36.6,29.5,23.9,24.7,,12.0,14.52 days,14.2,11.8,27.8,27.4,32.0
38.4,32.0,24.3,24.0,18.52 days,,12.5,16.4,15.2,30.2,28.1,30.3
40.9,30.2,19.0,23.0,15.5,14.02 days,12.7,14.6,15.6,26.9,30.6,32.0
37.5,32.7,19.1,16.5,14.0,14.4,10.8,15.5,18.0,14.2,22.8,35.0
24.1,33.5,23.5,15.8,,15.6,13.4,16.4,20.4,17.0,23.6,36.5
28.1,33.0,25.4,15.4,,15.6,14.6,14.0,18.0,23.8,28.5,35.5
31.6,,22.5,20.5,10.13 days,15.6,10.8,12.8,18.3,26.2,32.0,37.0
29.1,,11.0,22.0,10.4,9.6,11.6,17.7,18.0,30.1,22.0,39.2
32.9,,13.5,,10.4,,14.6,17.0,,30.0,,35.0
