Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0,0,0,0,0,0.2,4.2,1.4,0,0,0
0,0,0,0,0,0,0,0,3.0,0,0.4,10.4
0,0,0.2,0,0,0,0,0,0,0,0.4,0
0,0,0,0,3.4,0,0,1.8,0,0,0,0
0,0,0,0,0.4,1.0,0.2,0,0,0,3.2,0
0,0,0,0,0,0.2,0,0,0,0,4.4,0
0,0,0,0,0,0,1.4,0,4.8,0,44.8,0
0,0,0,0,0,0,0.8,1.2,0,0,2.0,0.2
0,0,0,0,0.2,2.6,0,1.4,0,0,0,2.0
0,0,0,0,9.6,0.2,0,0,0,7.4,0,0.2
0,0.2,0,0,15.4,0,0,5.8,0,0,0,0
0,0,0,0,14.4,1.2,0,0.2,0,0,0,0
2.8,0,2.8,0,1.8,0.2,0,0,0,0,0,13.4
19.0,0,0,0,0,4.4,0,0,0,0,3.8,12.6
0.2,0,0,5.2,0.2,1.4,0,0,0,0,0.4,10.2
0,0,0,1.6,1.4,0.8,0.2,0.2,1.2,0,0,1.8
0,0,0,0,0,12.2,0,0,0,4.0,0,2.8
0,0,0,0,0.4,21.6,1.4,0.6,0,1.8,0,0
0,0.4,0,0,0.8,0.6,0,4.2,0.6,0,0,0
0,0,0,0,0,0,3.2,3.4,0.6,4.6,0,0
0,0,0,0,2.4,0,0.4,0.8,0,5.2,21.4,2.0
0,0,0,0,0.2,0,0,0,0,0,5.4,11.2
0,0.2,0,0.2,0.2,0,0.6,0,0.8,0,6.8,0
0,0.4,0,0,0.2,0.2,1.0,0.2,0,0,7.0,0
0,0,19.0,1.4,0,0,3.6,0,0,0,0.6,0
2.0,0,5.4,0,0,0,0.4,0,0,0,0.2,0
4.0,0,0.4,0,0,0,0,1.2,0,0,0.2,0
0.2,0,0,0,0,0,0,0,0,0,0,0
0,,0,0,1.8,0.4,0.8,0,2.2,0,4.4,1.0
40.4,,0,0.2,0.2,0.4,0.4,0,0,0,0,1.2
0,,0,,3.0,,0,1.0,,0,,0.8
