Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
19.8,12.5,17.3,13.1,14.4,4.8,7.3,11.2,11.6,11.6,9.4,12.9
17.1,15.4,17.6,15.5,9.0,4.8,9.9,8.5,9.6,12.1,9.7,13.0
17.5,18.1,17.4,11.3,12.3,6.8,10.9,8.7,10.0,11.1,10.0,9.9
16.3,17.3,16.5,9.7,9.8,9.8,10.4,4.9,10.1,10.6,10.2,12.7
17.1,15.3,20.4,12.3,12.6,10.5,8.2,3.4,12.8,8.0,10.0,16.9
17.3,16.5,17.4,13.6,15.9,8.9,9.8,5.8,9.2,9.7,11.5,12.8
16.3,19.1,18.6,8.3,11.4,10.5,10.5,7.6,9.6,14.1,14.6,10.5
16.2,19.2,19.9,11.9,15.5,9.7,9.7,5.0,13.1,9.7,11.0,15.4
16.8,17.4,20.8,10.4,15.4,10.8,5.3,9.7,16.0,9.5,9.2,10.0
15.7,17.4,18.1,13.6,13.7,10.4,6.5,9.6,11.5,13.0,11.9,11.2
17.2,18.0,18.8,14.5,12.2,9.0,8.3,6.8,7.3,7.5,8.4,12.9
17.1,16.7,18.7,14.0,14.1,5.0,10.7,7.7,9.9,10.2,13.2,10.7
16.8,17.7,17.7,11.3,15.9,3.8,4.5,7.9,9.6,6.8,11.7,16.5
16.1,16.4,18.4,11.6,14.5,8.6,6.6,8.5,10.5,5.2,11.5,15.7
13.6,14.0,15.1,13.4,15.0,6.0,8.8,10.2,8.7,9.4,11.0,11.7
11.9,13.7,15.3,14.0,7.7,7.8,7.8,10.0,9.0,17.4,11.9,9.7
14.9,12.7,18.3,13.1,11.4,9.3,3.1,12.5,11.1,9.8,12.0,15.1
18.6,15.5,15.2,9.8,13.0,10.0,9.6,7.1,10.8,9.6,15.3,10.0
17.9,15.8,12.0,13.6,14.6,7.3,12.6,15.3,8.5,7.5,11.7,8.8
19.3,15.8,10.1,15.3,11.6,9.1,9.8,6.9,9.1,6.8,11.9,14.4
19.0,12.6,11.2,17.1,8.1,10.4,6.9,9.5,10.9,14.8,17.9,13.5
17.5,15.6,11.4,14.6,9.2,11.2,9.2,7.8,9.6,6.9,14.5,14.6
17.3,18.1,13.7,12.3,12.8,10.4,7.5,7.0,9.8,7.9,11.0,12.5
16.2,22.4,16.3,9.1,10.7,6.9,4.7,3.7,10.0,9.4,10.3,16.2
16.7,19.6,15.9,9.9,7.6,5.6,6.3,6.5,9.5,9.6,10.9,16.4
16.5,15.5,14.1,11.3,10.3,3.0,6.5,7.2,8.1,16.5,12.2,25.4
19.3,17.7,14.3,13.0,9.2,4.8,7.5,9.3,7.4,10.1,11.6,18.0
20.3,17.7,9.4,19.8,5.7,5.0,6.9,10.5,7.5,6.3,12.2,20.3
14.4,15.0,14.5,16.9,8.7,8.9,10.2,8.7,12.5,9.3,10.4,27.0
12.3,,15.5,16.4,7.2,10.3,9.1,10.2,9.3,12.7,13.3,20.1
13.9,,11.3,,3.6,,10.3,12.8,,7.9,,17.3
