Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
20.1,11.0,15.3,13.9,14.0,2.6,6.4,10.7,9.9,10.0,7.8,10.6
16.2,14.8,15.1,15.7,7.4,2.6,9.7,5.4,8.9,10.7,6.5,11.6
17.0,17.2,17.0,9.0,11.1,6.1,9.4,7.3,8.4,9.8,7.1,8.4
15.1,16.8,15.1,8.2,8.1,8.8,9.6,3.5,8.4,9.7,8.2,10.2
16.0,14.6,19.8,11.2,11.9,10.3,7.4,2.6,11.4,7.2,9.0,16.2
16.5,14.7,16.5,12.6,14.7,7.9,8.6,4.5,9.1,8.7,10.6,11.5
15.8,17.5,18.0,7.7,10.0,8.5,10.0,6.7,7.5,14.6,13.9,8.3
14.7,16.8,19.2,10.7,14.6,8.8,8.1,2.3,13.6,6.7,9.4,15.1
16.4,16.7,21.5,8.5,14.8,9.9,4.3,9.2,14.8,8.0,8.2,8.8
15.4,17.3,17.8,13.3,12.8,8.8,5.9,8.6,10.1,11.5,8.9,11.0
16.2,17.9,18.2,13.9,11.2,7.2,8.6,5.6,6.4,6.0,7.4,11.9
16.3,16.9,18.4,13.2,13.3,3.2,9.9,5.9,9.0,8.8,12.1,8.0
15.7,16.1,17.3,11.5,14.7,3.8,3.2,6.4,9.1,4.9,10.6,17.0
16.3,14.9,17.2,10.5,13.3,7.9,4.9,7.6,9.9,2.2,10.0,15.0
12.5,12.9,13.6,11.5,13.9,6.6,7.6,8.4,7.5,10.0,9.4,10.7
9.9,13.5,14.4,13.7,7.0,7.2,6.3,9.1,8.2,16.0,10.1,9.3
12.8,12.8,17.3,12.7,12.7,8.6,5.1,11.1,10.0,8.0,9.6,13.9
18.6,14.9,14.2,8.3,12.2,9.6,9.5,5.0,9.7,9.5,14.6,7.8
16.3,14.8,11.4,13.0,13.4,7.0,11.0,14.4,6.6,5.3,10.4,6.5
18.8,14.7,10.2,16.5,10.5,8.6,8.7,5.4,7.7,7.4,10.8,14.0
18.8,11.3,10.0,18.6,5.6,8.3,5.2,8.9,10.2,13.2,17.7,11.6
17.0,13.6,9.5,13.4,9.9,9.5,10.7,8.7,8.5,5.1,13.9,14.0
16.5,18.2,12.2,12.2,11.9,9.7,6.5,5.9,8.1,6.2,10.3,12.7
15.3,23.2,16.9,8.3,9.8,5.4,3.3,2.4,9.0,8.4,8.1,14.5
15.9,18.9,15.0,8.2,6.9,3.7,5.3,5.8,7.8,9.3,9.7,14.6
16.0,14.0,12.6,11.9,9.7,1.1,4.9,5.5,7.2,14.8,10.0,26.2
18.2,17.1,13.6,13.4,7.6,5.2,6.7,6.9,5.3,8.0,10.9,17.4
20.6,16.5,9.4,19.1,4.4,5.7,5.6,9.3,7.6,4.7,12.2,19.4
13.6,14.3,13.7,16.2,8.6,7.8,9.4,7.7,11.7,8.1,9.7,26.1
11.2,,14.2,16.3,5.3,9.0,8.2,9.8,7.7,12.5,11.9,19.3
13.9,,9.4,,1.1,,9.5,11.5,,6.6,,16.6
