Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0,0,0,0,0.8,0.8,1.2,0,0,2.8,0
0,0,0,0.2,6.2,0,0,0,0,0,1.2,38.8
0,0,0,0,4.4,0.2,0.2,0,0,0,1.6,19.4
0,0,0,0,0,0,5.2,8.0,9.2,0,4.0,1.2
1.4,0,0,0,0.2,0,0,0.6,3.4,0,0,0.6
0.2,20.2,0,0,0,9.8,0.4,0,17.4,0.4,0,9.2
0,0,0,0,13.0,0,0,2.8,0.6,0.2,1.6,0
0,0,0,0,1.4,0.2,0.2,5.0,5.0,0.2,0,25.0
0,0,0,8.6,0,0.4,2.4,0.8,7.0,7.2,0,2.2
0,0,0,11.6,0.2,0.2,0,0,2.2,1.4,0,0
0,0,0,0.2,0.2,0,1.6,0.2,0.2,0,0,0
0,3.0,0.2,0.2,0.2,0.2,0.2,0.4,0.8,7.6,0,0
0.2,2.8,0.2,0,0.2,0.2,0.2,3.4,2.8,0,0,0
6.2,0.8,0,0,0,0,0.4,0,14.8,0,0,0
0,0,0,1.2,0,0.2,1.6,0,1.8,0,0,0
0,0,0,0,1.2,0,0.2,13.8,20.8,0,0,0
0,0,0,0,0,0.2,0.2,3.8,1.0,0,4.2,0
0,0,0,0,0,0,0,11.6,0.2,0,1.2,0
0,0,0,0,0,0.2,1.2,13.8,5.6,0,0,0
8.6,8.2,0,0,0.6,0.2,4.4,0,2.0,10.0,0,3.8
3.4,4.2,4.6,0,0,0,5.4,0.2,0.2,0,0,0.2
0.2,0,8.0,6.0,0,0,0,0.2,0,0,14.2,0
0,0,5.8,0.4,0,0,0.2,0,0,0.2,0,0
1.8,0,0,0,0,3.4,6.2,8.4,0,0,0.2,0.4
0,0,0,11.4,0.2,0.2,0,0.6,1.6,20.2,0.2,0
0,0,0,6.2,2.2,1.8,4.6,0.2,0.2,0,18.0,0
0,0,0,1.6,0,0.8,8.2,7.0,0,0.2,1.4,0
0,0,9.6,0.2,6.2,0,4.8,0,0,0,0.2,0
0,,0,0,2.2,0,0,0.2,0,2.2,0,0.8
0,,3.2,0,1.2,4.6,0.2,0.2,3.6,3.0,0,44.4
0,,5.0,,7.2,,0.2,0.2,,2.8,,0.2
