Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
37.4,30.8,38.7,23.4,23.2,16.5,13.1,10.9,23.9,26.1,34.1,19.8
35.6,38.6,38.0,26.9,21.1,14.8,17.4,13.4,22.5,31.4,21.4,20.5
,43.0,40.7,29.1,19.6,14.0,14.9,13.5,24.2,27.7,24.4,26.5
46.72 days,33.3,33.6,29.4,18.5,13.9,16.7,14.8,22.1,27.8,19.8,28.6
27.7,34.7,32.6,33.4,18.3,13.4,18.6,17.3,27.4,32.5,23.7,30.5
29.9,34.1,22.8,25.0,19.9,13.9,20.2,19.9,14.6,27.1,27.6,28.4
31.4,34.2,25.9,29.0,22.4,16.4,16.0,16.4,16.1,19.6,24.1,29.6
34.8,28.4,31.6,26.6,19.9,19.9,16.2,,16.7,18.6,18.0,35.5
,24.5,32.3,19.2,19.0,18.0,16.4,12.1,16.2,19.9,21.5,41.7
28.52 days,27.1,24.5,19.9,15.2,20.0,18.6,13.9,17.7,20.8,25.4,30.9
,31.4,29.2,21.1,,22.0,16.3,13.3,22.6,21.9,33.6,30.2
,23.0,25.2,25.0,16.52 days,15.6,15.9,14.2,25.0,25.2,21.7,27.6
43.53 days,23.6,22.1,24.7,18.7,17.5,13.6,12.6,22.2,27.4,21.9,28.1
42.8,27.1,27.9,24.1,20.8,17.1,13.5,16.7,24.7,26.8,26.1,31.1
45.5,31.6,28.3,29.2,20.9,18.1,15.7,20.7,31.9,25.4,24.6,33.0
45.1,34.9,32.1,34.7,20.0,18.0,15.0,17.1,17.7,22.0,22.1,36.1
41.4,36.4,33.1,33.9,19.6,17.8,14.9,20.7,15.9,20.2,24.3,37.6
40.5,30.5,34.9,22.6,25.1,15.1,16.1,16.9,21.3,27.1,33.6,43.9
,26.9,33.3,29.1,25.4,13.3,18.0,14.6,28.0,19.5,34.6,44.4
36.3,28.5,33.5,,23.5,13.6,18.8,16.9,30.9,22.4,43.0,47.3
37.7,28.5,32.1,,21.8,13.5,16.9,19.1,19.1,27.5,40.5,31.1
42.4,32.7,36.5,33.13 days,25.0,12.9,18.4,18.1,17.9,31.4,27.5,31.9
40.4,,33.2,22.8,26.6,13.2,17.6,18.8,19.1,34.4,28.1,35.2
44.6,35.22 days,25.9,25.1,25.9,16.1,16.1,24.2,,37.7,30.0,36.2
44.4,35.0,21.8,23.4,21.3,17.4,18.9,15.6,19.8,25.1,33.6,37.6
34.8,35.8,23.5,19.4,16.5,19.6,15.8,16.2,24.7,21.7,22.8,37.4
25.3,37.8,25.8,19.2,14.8,20.8,16.8,17.9,,20.7,29.4,41.5
34.3,39.6,29.5,21.0,17.1,23.3,18.3,16.1,27.82 days,26.4,31.5,37.0
38.4,,29.6,20.9,13.5,16.6,14.9,14.0,19.4,33.1,29.9,44.1
42.3,,19.5,22.7,14.6,15.4,12.8,19.4,20.3,36.2,21.6,44.4
29.0,,22.5,,15.9,,12.7,23.1,,33.6,,
